Complexity,Loss,Equation
1,1729.8157,"127.479385"
3,1693.8246,"127.479385 - x0"
4,900.0405,"cosh(x0) * 101.98666"
5,800.31104,"cosh(abs(x0) - -4.853148)"
6,242.2248,"cosh(x0 - 0.3356047) * 96.78547"
7,136.57068,"cosh(-4.8248577 - abs(x0 + -0.20707378))"
8,111.65777,"(cos(x0 - -2.9275925) * 191.6076) + 270.8243"
10,111.37886,"(cos(x0 - -2.9333944) * 193.18225) + (271.95468 - x0)"
11,111.024025,"(cos(-2.919357 - x0) * (192.48692 - sign(x0))) + 270.69327"
12,110.822044,"(cos(-2.919357 - x0) * (192.48692 - asin(sign(x0)))) + 270.69327"
14,110.66325,"(cos(x0 - -2.9333944) * 193.18225) + (272.95468 - sign(asin(x0) - -1.0))"
17,110.17548,"((cos(x0 - -2.919357) * 192.26233) + sign(x0)) + (271.69327 - sign(asin(x0) - -1.0))"
18,110.069725,"((cos(x0 - -2.919357) * 192.26233) + sinh(sign(x0))) + (271.69327 - sign(asin(x0) - -1.0))"
22,109.86367,"((cos(x0 - -2.919357) * 192.26233) + (sign(x0) + (272.04678 - sinh(sign(asin(x0) - -1.0) - x0)))) - x0"
23,109.83272,"(cos(x0 - -2.919357) * 192.26233) + ((sign(x0) + (272.04678 - sinh(sign(asin(x0) - -1.0) - tan(x0)))) - x0)"
26,109.80278,"abs((cos(x0 - -2.919357) * 192.26233) + (((sign(0.20476511 + x0) + 272.04678) - sinh(sign(asin(x0) - -1.0) - tan(x0))) - x0))"
28,109.7925,"abs((cos(x0 - -2.919357) * 192.26233) + (((sign(tan(x0) + 0.20476511) + 272.04678) - sinh(sign(asin(x0) - -1.0) - tan(asinh(x0)))) - x0))"
