Complexity,Loss,Equation
1,5190.667,"44.590572"
3,2793.2778,"x0 * -93.985435"
4,1026.1725,"exp(x0 * -5.3828626)"
5,172.82013,"exp(asinh(x0 * -83.51534))"
6,171.64615,"cosh(x0 + -5.148452) + -64.682976"
7,3.560459,"(x0 * 86.52384) * (x0 + -1.0762517)"
8,2.0134552,"(x0 * (asinh(x0) + -0.966341)) * 96.35619"
9,3.0296373e-11,"(((x0 + -1.133521) * x0) * 82.15573) + 3.2607863"
11,2.5509227e-11,"((x0 * -93.125244) + ((x0 * x0) * 82.15573)) + 3.2607863"
13,2.3017883e-11,"((x0 * -93.130226) + 3.2607868) + (((x0 + 6.061079e-5) * 82.15573) * x0)"
14,2.171273e-11,"((x0 * neg((x0 * -82.15573) + 21.201372)) + 3.2607858) + (x0 * -71.923874)"
15,2.088439e-11,"((x0 * -60.312458) + ((x0 * -32.81279) + 3.260786)) + ((x0 * x0) * 82.15573)"
19,1.9035874e-11,"((x0 * -59.319954) + 3.2607872) + (((x0 * x0) * 72.98589) + (x0 * ((x0 * 9.169836) + -33.805294)))"
