Complexity,Loss,Equation
1,2.4040318e-7,"-4.6164433e-7"
3,8.614244e-8,"x1 * 6.378058e-6"
5,8.5388834e-8,"(x1 + x0) * 6.3923185e-6"
7,1.2254752e-8,"(x0 * 0.0012465637) + (x1 * 6.362467e-6)"
9,7.7663245e-9,"((x2 * 2.8011087e-5) * x0) + (x1 * 6.376915e-6)"
11,3.4556191e-9,"(x1 * 6.370706e-6) + ((x2 * 2.9435574e-5) * (x0 + 0.049876735))"
13,3.4241168e-9,"((x0 + 0.048766255) * ((x0 + x2) * 2.9660061e-5)) + (x1 * 6.370042e-6)"
15,4.8127413e-10,"(((x0 * 2.9598394e-5) + 1.4607058e-6) * x2) + (((x2 * -9.0798e-8) + 1.080925e-5) * x1)"
17,3.7022754e-10,"(((x2 * -8.962361e-8) + 1.0755934e-5) * x1) + (((x0 * 3.396171e-5) + 1.694734e-6) * (x2 + -6.1242046))"
19,3.3909295e-10,"(((x0 * 3.396171e-5) + 1.694734e-6) * ((x2 + x0) + -6.1242046)) + (x1 * ((x2 * -8.962361e-8) + 1.0755934e-5))"
21,2.4405405e-10,"((x2 + (x2 * (x0 * 0.33432758))) * ((x0 * 3.0331134e-5) + 1.049651e-6)) + (x1 * ((x2 * -8.952832e-8) + 1.0755308e-5))"
23,1.3341256e-10,"((x2 + (((x0 * x2) * 0.28898418) + -7.602519)) * ((x0 * 3.610124e-5) + 1.2161322e-6)) + (x1 * ((x2 * -8.878658e-8) + 1.0722036e-5))"
25,1.2016145e-10,"(((x2 + ((x0 * x2) * 0.28898418)) + -7.602519) * ((x0 * 3.610124e-5) + 1.2161322e-6)) + (x1 * (((x2 + x0) * -8.878658e-8) + 1.0722036e-5))"
27,6.6258055e-11,"(((((x0 * x2) + (x1 * -0.08485053)) * 0.3212757) + (x2 + -5.450683)) * ((x0 * 3.4153945e-5) + 1.1286568e-6)) + (x1 * ((x2 * -9.063086e-8) + 1.0801953e-5))"
29,6.3325366e-11,"(((x2 + (((x1 * -0.08211207) + ((x0 * x2) + -1.5918325)) * 0.3212757)) + -5.450683) * ((x0 * 3.460475e-5) + 1.1489838e-6)) + (((x2 * -9.083581e-8) + 1.0808213e-5) * x1)"
31,6.323192e-11,"((x2 + ((((x1 * -0.08211207) + ((x0 * (x2 + x0)) + -1.5918325)) * 0.3212757) + -5.450683)) * ((x0 * 3.460475e-5) + 1.1489838e-6)) + (((x2 * -9.083581e-8) + 1.0808213e-5) * x1)"
35,5.8102193e-11,"((x2 * 1.1047736e-6) + ((((x2 + (x2 + ((x2 * 0.42449838) * x0))) * -4.4921254e-8) + 1.0736944e-5) * (x1 + -0.74553436))) + ((x0 * (-6.3580685 + (((x2 * 0.30985373) * x0) + x2))) * 3.542167e-5)"
37,5.4615538e-11,"(((((((x2 + 5.612469) * (x0 * 0.28886032)) + x2) + -6.1563263) * x0) * 3.526947e-5) + ((x1 + -1.0033146) * ((((x2 + (x2 * (x0 * 0.42449838))) + x2) * -4.4974684e-8) + 1.074061e-5))) + (x2 * 1.1202508e-6)"
39,5.4476233e-11,"(x2 * 1.1202508e-6) + ((((((x2 + 5.612469) * (x0 * 0.28886032)) + (x2 + -6.1563263)) * x0) * 3.526947e-5) + (((((x2 + (x0 * ((x2 * 0.42449838) + x0))) + x2) * -4.4974684e-8) + 1.074061e-5) * (x1 + -1.0033146)))"
