Complexity,Loss,Equation
1,1.8893826e-7,"4.519936e-11"
3,9.1726605e-8,"x1 * 5.016706e-6"
5,9.126108e-8,"(x0 + x1) * 5.0370536e-6"
7,4.6286313e-8,"(x0 * 0.0009781998) + (x1 * 4.9561613e-6)"
9,1.4519441e-8,"(x1 * 4.9829596e-6) + ((x0 * x2) * 2.751693e-5)"
11,1.0259116e-8,"(x1 * 4.981037e-6) + (((x0 + 0.04911817) * x2) * 2.9029552e-5)"
13,1.00234026e-8,"((x0 + 0.05465976) * ((x2 + -2.8290546) * 3.0848812e-5)) + (x1 * 5.0059434e-6)"
15,5.1847113e-9,"x1 + ((x1 + (((x1 * 7.186461e-8) + (x0 * -2.7096165e-5)) * x2)) * -0.99999005)"
17,9.2140373e-10,"((x1 + (x2 * ((x1 * 7.424125e-8) + ((x0 * -2.8794677e-5) + -1.4551634e-6)))) * -0.99998987) + x1"
19,5.847029e-10,"((x2 + -4.764605) * (((x0 * 3.1293588e-5) + (x1 * -7.0834474e-8)) + 1.5820676e-6)) + ((x1 * -0.9999904) + x1)"
21,5.666181e-10,"((((x0 * 3.145395e-5) + (x1 * -6.9925505e-8)) + 1.5563426e-6) * (x0 + (x2 + -3.8239503))) + (x1 + (x1 * -0.9999904))"
23,5.4815164e-10,"(((((x0 * 3.145395e-5) + (x1 * -6.9925505e-8)) + 1.5563426e-6) * (x0 + ((x2 + x0) + -3.8239503))) + (x1 * -0.9999904)) + x1"
25,5.3713395e-10,"((x1 * -0.9999899) + ((((x0 + (x0 + x2)) + -4.536565) * ((x0 * 3.1669268e-5) + 1.5037208e-6)) + (x1 * (x2 * -7.3395434e-8)))) + x1"
27,5.259686e-10,"(((x1 * (x0 + x2)) * -7.3395434e-8) + (((x0 + (x0 + x2)) + -4.536565) * ((x0 * 3.1669268e-5) + 1.5037208e-6))) + ((x1 * -0.9999899) + x1)"
29,5.21483e-10,"((x1 + (x1 * -0.9999899)) + (x1 * (((x0 + x0) + x2) * -7.389945e-8))) + ((x0 + ((x0 + x2) + -4.536565)) * ((x0 * 3.1640582e-5) + 1.5275635e-6))"
