Hz,voltage_MSE,voltage_eqn,dv_dt_eqn
3,0.05667079689581528,0.299826028241204*sin(18.8496518924085*x0 - 1.57180053121235) - 0.0452358752293602,5.65161626063015*cos(18.8496518924085*x0 - 1.57180053121235)
