,complexity,loss,equation,score,sympy_format,lambda_format
0,1,1.8893826e-07,5.0684658e-11,0.0,5.06846580000000e-11,PySRFunction(X=>5.06846580000000E-11)
1,3,1.01673216e-07,x1 * 0.0013913959,0.3098281947446113,x1*0.0013913959,PySRFunction(X=>x1*0.0013913959)
2,5,6.020138e-08,(x1 + x0) * 0.0011741844,0.26203431494825075,(x0 + x1)*0.0011741844,PySRFunction(X=>(x0 + x1)*0.0011741844)
3,7,1.1477805e-08,((x1 + x0) * 2.2591429) * x6,0.8286400525603479,(x0 + x1)*2.2591429*x6,PySRFunction(X=>(x0 + x1)*2.2591429*x6)
4,9,6.5868e-09,x6 * (((x0 + 0.049347814) + x1) / 0.43203384),0.2776737620788356,x6*(x0 + x1 + 0.049347814)/0.43203384,PySRFunction(X=>x6*(x0 + x1 + 0.049347814)/0.43203384)
5,11,5.648431e-09,((((x0 * 0.84948945) + x1) + 0.042879682) * x6) / 0.3977294,0.0768449194419703,x6*(x0*0.84948945 + x1 + 0.042879682)/0.3977294,PySRFunction(X=>x6*(x0*0.84948945 + x1 + 0.042879682)/0.3977294)
6,13,2.1825675e-09,((x1 + ((x7 * -1.2739073) * (x0 + 0.050098307))) * x6) * 2.4938376,0.475437935694675,(x1 + x7*(-1.2739073)*(x0 + 0.050098307))*x6*2.4938376,PySRFunction(X=>(x1 + x7*(-1.2739073)*(x0 + 0.050098307))*x6*2.4938376)
7,15,8.8579116e-10,(x1 + (((x0 + 0.05052824) * x7) * -1.2780013)) * ((x7 + 3.207717) * x6),0.4508880016553193,x6*(x1 + (x0 + 0.05052824)*x7*(-1.2780013))*(x7 + 3.207717),PySRFunction(X=>x6*(x1 + (x0 + 0.05052824)*x7*(-1.2780013))*(x7 + 3.207717))
8,17,7.030766e-10,x6 * ((x7 + 2.1433513) * ((x1 + (((x0 + 0.051659606) * x7) * -1.3305355)) / 0.5903225)),0.11550768214598041,x6*(x1 + (x0 + 0.051659606)*x7*(-1.3305355))*(x7 + 2.1433513)/0.5903225,PySRFunction(X=>x6*(x1 + (x0 + 0.051659606)*x7*(-1.3305355))*(x7 + 2.1433513)/0.5903225)
9,19,2.9736835e-10,((x1 + (((x0 + 0.049416263) * x7) * (x7 + -0.61750257))) * ((x3 * -0.0022371053) + 3.3503075)) * x6,0.43024712071599464,x6*(3.3503075 + x3*(-0.0022371053))*(x1 + x7*(x0 + 0.049416263)*(x7 - 0.61750257)),PySRFunction(X=>x6*(3.3503075 + x3*(-0.0022371053))*(x1 + x7*(x0 + 0.049416263)*(x7 - 0.61750257)))
10,21,2.9366792e-10,(x1 + (((x0 + 0.04941675) * x7) * (x7 + -0.6175027))) * ((((x3 + x4) * -0.0022430203) + 3.3503075) * x6),0.006261000449794992,x6*(3.3503075 + (x3 + x4)*(-0.0022430203))*(x1 + x7*(x0 + 0.04941675)*(x7 - 0.6175027)),PySRFunction(X=>x6*(3.3503075 + (x3 + x4)*(-0.0022430203))*(x1 + x7*(x0 + 0.04941675)*(x7 - 0.6175027)))
11,23,1.8537641e-10,x6 * ((((x3 + (x1 / 0.008083735)) * -0.0022810635) + 3.3678298) * (x1 + ((x7 + -0.61882365) * (x7 * (x0 + 0.0529387))))),0.2300305992517821,x6*(3.3678298 + (x1/0.008083735 + x3)*(-0.0022810635))*(x1 + x7*(x0 + 0.0529387)*(x7 - 0.61882365)),PySRFunction(X=>x6*(3.3678298 + (x1/0.008083735 + x3)*(-0.0022810635))*(x1 + x7*(x0 + 0.0529387)*(x7 - 0.61882365)))
12,25,1.7809151e-10,(((((x7 + -0.63815945) * x7) * (x0 + 0.05603302)) + x1) * (((x3 * -0.00049463805) + (x1 * -0.075137526)) + 0.73221266)) * (x6 / 0.21894157),0.020045443660918726,x6*(x1 + x7*(x0 + 0.05603302)*(x7 - 0.63815945))*(x1*(-0.075137526) + x3*(-0.00049463805) + 0.73221266)/0.21894157,PySRFunction(X=>x6*(x1 + x7*(x0 + 0.05603302)*(x7 - 0.63815945))*(x1*(-0.075137526) + x3*(-0.00049463805) + 0.73221266)/0.21894157)
13,27,1.403018e-10,((((x3 + (x1 / (x7 * -0.0077953003))) * -0.0022761023) + 3.3677628) * (x6 * ((((x0 + 0.051337253) * x7) * (x7 + -0.6188596)) + x1))) + 1.2657387e-5,0.11925085131705424,x6*(3.3677628 + (x1/((x7*(-0.0077953003))) + x3)*(-0.0022761023))*(x1 + x7*(x0 + 0.051337253)*(x7 - 0.6188596)) + 1.2657387e-5,PySRFunction(X=>x6*(3.3677628 + (x1/((x7*(-0.0077953003))) + x3)*(-0.0022761023))*(x1 + x7*(x0 + 0.051337253)*(x7 - 0.6188596)) + 1.2657387e-5)
14,29,1.3693932e-10,(((((((x1 / (x7 * -0.0077953003)) + x4) + x3) * -0.0022761023) + 3.3677628) * x6) * ((((x0 + 0.051337253) * x7) * (x7 + -0.6188596)) + x1)) + 1.2657387e-5,0.01212895433733796,x6*(3.3677628 + (x1/((x7*(-0.0077953003))) + x3 + x4)*(-0.0022761023))*(x1 + x7*(x0 + 0.051337253)*(x7 - 0.6188596)) + 1.2657387e-5,PySRFunction(X=>x6*(3.3677628 + (x1/((x7*(-0.0077953003))) + x3 + x4)*(-0.0022761023))*(x1 + x7*(x0 + 0.051337253)*(x7 - 0.6188596)) + 1.2657387e-5)
15,31,1.2999624e-10,(((x1 + ((x7 * (x7 + -0.6188677)) * (x0 + 0.05133745))) * ((((x3 + (x1 / (x7 * -0.0077908495))) + (x2 / -0.03513858)) * -0.002294263) + 3.3677628)) * x6) + 1.2833324e-5,0.026016190520904703,x6*(3.3677628 + (x1/((x7*(-0.0077908495))) + x2/(-0.03513858) + x3)*(-0.002294263))*(x1 + x7*(x0 + 0.05133745)*(x7 - 0.6188677)) + 1.2833324e-5,PySRFunction(X=>x6*(3.3677628 + (x1/((x7*(-0.0077908495))) + x2/(-0.03513858) + x3)*(-0.002294263))*(x1 + x7*(x0 + 0.05133745)*(x7 - 0.6188677)) + 1.2833324e-5)
