point_id,measurementpart_id,t,x,y,z,q,statusbyte
1,1,6.09999988228083e-05,6.09999988228083e-05,8.65626418544707e-07,-0.400236755609512,5.28032105122189e-11,344064
2,1,0.000121999997645617,0.000121999997645617,1.93355646160853e-07,-0.400547683238983,6.45979047004142e-11,344064
3,1,0.000182999996468425,0.000182999996468425,5.91738341881864e-07,-0.399614900350571,1.00693942858618e-10,344064
4,1,0.000243999995291233,0.000243999995291233,-1.05431354313623e-07,-0.400547683238983,9.42626303696004e-11,344064
5,1,0.000304999994114041,0.000304999994114041,1.90632327701223e-08,-0.400547683238983,9.54254875461368e-11,344064
6,1,0.00036599999293685,0.00036599999293685,1.06209441241845e-07,-0.400547683238983,1.0190426333686e-10,344064
7,1,0.000426999991759658,0.000426999991759658,1.68456736560074e-07,-0.400236755609512,1.12180124068719e-10,344064
8,1,0.000487999990582466,0.000487999990582466,-9.29818924078063e-08,-0.400547683238983,1.065082287413e-10,344064
9,1,0.000548999989405274,0.000548999989405274,3.92547008232214e-07,-0.400547683238983,1.30453595781362e-10,344064
10,1,0.000609999988228083,0.000609999988228083,3.0540078910235e-07,-0.399303942918777,1.4908304355709e-10,344064
11,1,0.000670999987050891,0.000670999987050891,4.67243751245405e-07,-0.399614900350571,1.77584911833025e-10,344064
12,1,0.000731999985873699,0.000731999985873699,-3.04622687963274e-07,-0.400236755609512,1.59002928225864e-10,344064
13,1,0.000792999984696507,0.000792999984696507,1.18658903147661e-07,-0.399925827980042,1.66241121178187e-10,344064
14,1,0.000853999983519316,0.000853999983519316,1.31108350842624e-07,-0.399614900350571,1.74238730425248e-10,344064
15,1,0.000914999982342124,0.000914999982342124,2.92951312985679e-07,-0.399614900350571,1.92108760172514e-10,344064
16,1,0.000975999981164932,0.000975999981164932,-1.17880809114013e-07,-0.399614900350571,1.84918030955328e-10,344064
17,1,0.00103699997998774,0.00103699997998774,6.04187789576827e-07,-0.399925827980042,2.21773485408269e-10,344064
18,1,0.00109799997881055,0.00109799997881055,-3.79319459398175e-07,-0.399925827980042,1.98634998831512e-10,344064
19,1,0.00115899997763336,0.00115899997763336,-3.17072135658236e-07,-0.400236755609512,1.79293598929615e-10,344064
20,1,0.00121999997645617,0.00121999997645617,-1.82851422891872e-08,-0.399925827980042,1.78178205271499e-10,344064
21,1,0.00128099997527897,0.00128099997527897,3.30299712913984e-07,-0.400236755609512,1.98326487370426e-10,344064
22,1,0.00134199997410178,0.00134199997410178,6.88610697352487e-08,-0.400858640670776,2.02527012543214e-10,344064
23,1,0.00140299997292459,0.00140299997292459,-2.05027021138449e-07,-0.400236755609512,1.90020364495125e-10,344064
24,1,0.0014639999717474,0.0014639999717474,-1.92577573443486e-07,-0.400858640670776,1.78273132741773e-10,344064
25,1,0.00152499997057021,0.00152499997057021,-4.31840625481072e-08,-0.398682087659836,1.75638904977174e-10,344064
26,1,0.00158599996939301,0.00158599996939301,3.42749160608946e-07,-0.400547683238983,1.96546603370838e-10,344064
