point_id,measurementpart_id,t,x,y,z,q,statusbyte
1,1,6.09999988228083e-05,6.09999988228083e-05,-8.05310833129624e-07,-0.798849582672119,-4.91239598729018e-11,278528
2,1,0.000121999997645617,0.000121999997645617,-1.05429580798955e-06,-0.799782395362854,-1.13436002919156e-10,278528
3,1,0.000182999996468425,0.000182999996468425,-1.17878823857609e-06,-0.800093352794647,-1.85342084084638e-10,278528
4,1,0.000243999995291233,0.000243999995291233,-1.30328078284947e-06,-0.80040431022644,-2.64842210304244e-10,278528
5,1,0.000304999994114041,0.000304999994114041,-1.42777332712285e-06,-0.799471497535706,-3.51936381577975e-10,278528
6,1,0.00036599999293685,0.00036599999293685,-1.42777332712285e-06,-0.799471497535706,-4.39030552851706e-10,278528
7,1,0.000426999991759658,0.000426999991759658,-6.80818345699663e-07,-0.80040431022644,-4.80560471137931e-10,278528
8,1,0.000487999990582466,0.000487999990582466,-1.42777332712285e-06,-0.800093352794647,-5.67654642411662e-10,278528
9,1,0.000548999989405274,0.000548999989405274,-9.29803320559586e-07,-0.799782395362854,-6.2437264387124e-10,278528
10,1,0.000609999988228083,0.000609999988228083,-8.05310833129624e-07,-0.800093352794647,-6.73496603744142e-10,278528
11,1,0.000670999987050891,0.000670999987050891,-9.29803320559586e-07,-0.799782395362854,-7.3021460520372e-10,278528
12,1,0.000731999985873699,0.000731999985873699,-1.05429580798955e-06,-0.799782395362854,-7.94526648249974e-10,278528
13,1,0.000792999984696507,0.000792999984696507,-6.80818345699663e-07,-0.799471497535706,-8.360565665362e-10,278528
14,1,0.000853999983519316,0.000853999983519316,-8.05310833129624e-07,-0.798227787017822,-8.85180526409102e-10,278528
15,1,0.000914999982342124,0.000914999982342124,-6.80818345699663e-07,-0.800093352794647,-9.26710444695327e-10,278528
16,1,0.000975999981164932,0.000975999981164932,-6.80818345699663e-07,-0.80040431022644,-9.68240362981553e-10,278528
17,1,0.00103699997998774,0.00103699997998774,-8.05310833129624e-07,-0.800093352794647,-1.01736432285445e-09,278528
18,1,0.00109799997881055,0.00109799997881055,-6.80818345699663e-07,-0.799471497535706,-1.05889424114068e-09,278528
19,1,0.00115899997763336,0.00115899997763336,-3.0734082656636e-07,-0.799471497535706,-1.07764203119943e-09,278528
20,1,0.00121999997645617,0.00121999997645617,-5.56325801426283e-07,-0.799471497535706,-1.11157790443153e-09,278528
21,1,0.00128099997527897,0.00128099997527897,-6.80818345699663e-07,-0.799471497535706,-1.15310782271776e-09,278528
22,1,0.00134199997410178,0.00134199997410178,-3.0734082656636e-07,-0.800093352794647,-1.17185561277651e-09,278528
23,1,0.00140299997292459,0.00140299997292459,-9.29803320559586e-07,-0.799471497535706,-1.22857361423608e-09,278528
24,1,0.0014639999717474,0.0014639999717474,-1.82848339136399e-07,-0.799160599708557,-1.23972736270816e-09,278528
25,1,0.00152499997057021,0.00152499997057021,-4.31833342418031e-07,-0.800093352794647,-1.26606919608731e-09,278528
26,1,0.00158599996939301,0.00158599996939301,3.15121610583446e-07,-0.799160599708557,-1.24684677821267e-09,278528
27,1,0.00164699996821582,0.00164699996821582,-4.31833342418031e-07,-0.799782395362854,-1.27318861159182e-09,278528
28,1,0.00170799996703863,0.00170799996703863,-5.83558552591512e-08,-0.799160599708557,-1.27674831869393e-09,278528
29,1,0.00176899996586144,0.00176899996586144,-3.0734082656636e-07,-0.799782395362854,-1.29549610875268e-09,278528
30,1,0.00182999996468425,0.00182999996468425,-8.05310833129624e-07,-0.800715208053589,-1.34462006862559e-09,278528
31,1,0.00189099996350706,0.00189099996350706,-1.55226587139623e-06,-0.799782395362854,-1.43930828495344e-09,278528
32,1,0.00195199996232986,0.00195199996232986,-4.31833342418031e-07,-0.799782395362854,-1.46565011833259e-09,278528
33,1,0.00201299996115267,0.00201299996115267,-5.56325801426283e-07,-0.799782395362854,-1.49958599156469e-09,278528
34,1,0.00207399995997548,0.00207399995997548,6.61366428289512e-08,-0.800093352794647,-1.49555165642998e-09,278528
35,1,0.00213499995879829,0.00213499995879829,-3.0734082656636e-07,-0.799471497535706,-1.51429944648873e-09,278528
36,1,0.0021959999576211,0.0021959999576211,-5.56325801426283e-07,-0.800093352794647,-1.54823531972083e-09,278528
37,1,0.00225699995644391,0.00225699995644391,-5.83558552591512e-08,-0.799782395362854,-1.55179502682294e-09,278528
38,1,0.00231799995526671,0.00231799995526671,-5.83558552591512e-08,-0.799471497535706,-1.55535473392506e-09,278528
39,1,0.00237899995408952,0.00237899995408952,-5.83558552591512e-08,-0.80040431022644,-1.55891444102717e-09,278528
40,1,0.00243999995291233,0.00243999995291233,6.61366428289512e-08,-0.799160599708557,-1.55488010589246e-09,278528
41,1,0.00250099995173514,0.00250099995173514,6.61366428289512e-08,-0.800093352794647,-1.55084577075775e-09,278528
42,1,0.00256199995055795,0.00256199995055795,-1.82848339136399e-07,-0.799160599708557,-1.56199951922982e-09,278528
43,1,0.00262299994938076,0.00262299994938076,-9.29803320559586e-07,-0.798849582672119,-1.6187175206894e-09,278528
44,1,0.00268399994820356,0.00268399994820356,-8.05310833129624e-07,-0.799471497535706,-1.6678414805623e-09,278528
45,1,0.00274499994702637,0.00274499994702637,-8.05310833129624e-07,-0.800093352794647,-1.7169654404352e-09,278528
46,1,0.00280599994584918,0.00280599994584918,-1.05429580798955e-06,-0.800715208053589,-1.78127748348145e-09,278528
47,1,0.00286699994467199,0.00286699994467199,-3.0734082656636e-07,-0.800715208053589,-1.8000252735402e-09,278528
48,1,0.0029279999434948,0.0029279999434948,-3.0734082656636e-07,-0.80040431022644,-1.81877306359895e-09,278528
49,1,0.00298899994231761,0.00298899994231761,-1.82848339136399e-07,-0.799160599708557,-1.82992681207103e-09,278528
50,1,0.00304999994114041,0.00304999994114041,-3.0734082656636e-07,-0.799782395362854,-1.84867460212977e-09,278528
51,1,0.00311099993996322,0.00311099993996322,-5.83558552591512e-08,-0.800093352794647,-1.85223430923189e-09,278528
52,1,0.00317199993878603,0.00317199993878603,6.61366428289512e-08,-0.800715208053589,-1.84819997409718e-09,278528
53,1,0.00323299993760884,0.00323299993760884,-5.83558552591512e-08,-0.799471497535706,-1.85175968119929e-09,278528
54,1,0.00329399993643165,0.00329399993643165,1.9062913736434e-07,-0.799160599708557,-1.84013130404447e-09,278528
55,1,0.00335499993525445,0.00335499993525445,-3.0734082656636e-07,-0.80040431022644,-1.85887909410322e-09,278528
56,1,0.00341599993407726,0.00341599993407726,1.9062913736434e-07,-0.799782395362854,-1.8472507169484e-09,278528
57,1,0.00347699993290007,0.00347699993290007,3.15121610583446e-07,-0.799782395362854,-1.82802829907377e-09,278528
58,1,0.00353799993172288,0.00353799993172288,-3.0734082656636e-07,-0.80040431022644,-1.84677608913252e-09,278528
59,1,0.00359899993054569,0.00359899993054569,-1.82848339136399e-07,-0.800093352794647,-1.85792983760459e-09,278528
60,1,0.0036599999293685,0.0036599999293685,-1.82848339136399e-07,-0.800093352794647,-1.86908358607666e-09,278528
61,1,0.0037209999281913,0.0037209999281913,-1.82848339136399e-07,-0.799471497535706,-1.88023733454874e-09,278528
62,1,0.00378199992701411,0.00378199992701411,-4.31833342418031e-07,-0.799160599708557,-1.90657916792789e-09,278528
63,1,0.00384299992583692,0.00384299992583692,-1.82848339136399e-07,-0.799160599708557,-1.91773291639996e-09,278528
64,1,0.00390399992465973,0.00390399992465973,-5.56325801426283e-07,-0.799471497535706,-1.95166878963206e-09,278528
65,1,0.00396499992348254,0.00396499992348254,-3.0734082656636e-07,-0.80040431022644,-1.97041657969081e-09,278528
66,1,0.00402599992230535,0.00402599992230535,-3.0734082656636e-07,-0.799160599708557,-1.98916436974956e-09,278528
67,1,0.00408699992112815,0.00408699992112815,-5.56325801426283e-07,-0.799160599708557,-2.02310024298166e-09,278528
68,1,0.00414799991995096,0.00414799991995096,-4.31833342418031e-07,-0.80040431022644,-2.04944207636081e-09,278528
69,1,0.00420899991877377,0.00420899991877377,-1.82848339136399e-07,-0.800093352794647,-2.06059582483288e-09,278528
70,1,0.00426999991759658,0.00426999991759658,6.61366428289512e-08,-0.799471497535706,-2.05656148969817e-09,278528
71,1,0.00433099991641939,0.00433099991641939,1.9062913736434e-07,-0.800093352794647,-2.04493311254335e-09,278528
72,1,0.0043919999152422,0.0043919999152422,1.9062913736434e-07,-0.798849582672119,-2.03330473538854e-09,278528
73,1,0.004452999914065,0.004452999914065,-5.56325801426283e-07,-0.800093352794647,-2.06724060862064e-09,278528
74,1,0.00451399991288781,0.00451399991288781,-5.56325801426283e-07,-0.800093352794647,-2.10117648185274e-09,278528
75,1,0.00457499991171062,0.00457499991171062,-1.82848339136399e-07,-0.799160599708557,-2.11233023032481e-09,278528
76,1,0.00463599991053343,0.00463599991053343,6.61366428289512e-08,-0.799471497535706,-2.1082958951901e-09,278528
77,1,0.00469699990935624,0.00469699990935624,-9.29803320559586e-07,-0.800093352794647,-2.16501389664968e-09,278528
78,1,0.00475799990817904,0.00475799990817904,-6.80818345699663e-07,-0.800093352794647,-2.2065438149359e-09,278528
79,1,0.00481899990700185,0.00481899990700185,-5.56325801426283e-07,-0.799782395362854,-2.240479688168e-09,278528
80,1,0.00487999990582466,0.00487999990582466,1.9062913736434e-07,-0.799782395362854,-2.22885131101319e-09,278528
81,1,0.00494099990464747,0.00494099990464747,-6.80818345699663e-07,-0.80040431022644,-2.27038122929941e-09,278528
82,1,0.00500199990347028,0.00500199990347028,-5.56325801426283e-07,-0.799782395362854,-2.30431710253151e-09,278528
83,1,0.00506299990229309,0.00506299990229309,-5.56325801426283e-07,-0.799160599708557,-2.33825297576362e-09,278528
84,1,0.00512399990111589,0.00512399990111589,0.000158420603838749,-0.78019380569458,7.32540367190866e-09,278528
85,1,0.0051849998999387,0.0051849998999387,0.000146718288306147,-0.779571950435638,1.62752190858681e-08,278528
86,1,0.00524599989876151,0.00524599989876151,0.000132650646264665,-0.779882907867432,2.43669083518574e-08,278528
87,1,0.00530699989758432,0.00530699989758432,0.000120948345283978,-0.780504703521729,3.17447572718006e-08,278528
88,1,0.00536799989640713,0.00536799989640713,0.000111113433376886,-0.779571950435638,3.85226765769888e-08,278528
89,1,0.00542899989522994,0.00542899989522994,0.000102772442915011,-0.779571950435638,4.47917954738217e-08,278528
90,1,0.00548999989405274,0.00548999989405274,9.54273855313659e-05,-0.779260993003845,5.06128658788986e-08,278528
91,1,0.00555099989287555,0.00555099989287555,8.88292852323502e-05,-0.779260993003845,5.60314521735029e-08,278528
92,1,0.00561199989169836,0.00561199989169836,8.26046598376706e-05,-0.779571950435638,6.10703363263593e-08,278528
93,1,0.00567299989052117,0.00567299989052117,7.75004664319567e-05,-0.779882907867432,6.57978646874758e-08,278528
94,1,0.00573399988934398,0.00573399988934398,7.23962803022005e-05,-0.78019380569458,7.02140377006857e-08,278528
95,1,0.00579499988816679,0.00579499988816679,6.74165785312653e-05,-0.780815720558167,7.43264489117306e-08,278528
96,1,0.00585599988698959,0.00585599988698959,6.34328098385595e-05,-0.779260993003845,7.81958502372102e-08,278528
97,1,0.0059169998858124,0.0059169998858124,5.95735473325476e-05,-0.779571950435638,8.18298365543661e-08,278528
98,1,0.00597799988463521,0.00597799988463521,5.53408026462421e-05,-0.779260993003845,8.52056254506401e-08,278528
99,1,0.00603899988345802,0.00603899988345802,5.24774732184596e-05,-0.779571950435638,8.84067512551901e-08,278528
100,1,0.00609999988228083,0.00609999988228083,4.87426987092476e-05,-0.778950095176697,9.13800558190747e-08,278528
101,1,0.00616099988110363,0.00616099988110363,4.6501838369295e-05,-0.78019380569458,9.42166679048601e-08,278528
102,1,0.00622199987992644,0.00622199987992644,4.38874922110699e-05,-0.779571950435638,9.68938048780714e-08,278528
103,1,0.00628299987874925,0.00628299987874925,4.15221365983598e-05,-0.778017282485962,9.94266551616918e-08,278528
