point_id,measurementpart_id,t,x,y,z,q,statusbyte
1,1,0.0666666701436043,-0.8,-3.27749575035341e-07,-0.799573481082916,-2.18499728085876e-08,425984
2,1,0.133333340287209,-0.797999999905005,-1.64963992688172e-07,-0.797590732574463,-3.28475728947019e-08,425984
3,1,0.200000010430813,-0.79599999981001,-1.7470591728852e-07,-0.795622527599335,-4.44946346547114e-08,425984
4,1,0.266666680574417,-0.793999999715015,-1.86954480341228e-07,-0.793567419052124,-5.69582673274891e-08,425984
5,1,0.333333350718021,-0.79199999962002,-1.06949919143062e-07,-0.791662991046906,-6.40882623088847e-08,425984
6,1,0.400000020861626,-0.789999999525026,-9.41421802735931e-08,-0.789632856845856,-7.03644079877841e-08,425984
7,1,0.46666669100523,-0.787999999430031,-1.32181241951912e-07,-0.787594139575958,-7.91764912441642e-08,425984
8,1,0.533333361148834,-0.785999999335036,-1.00939899994046e-07,-0.785644173622131,-8.59058182613956e-08,425984
9,1,0.600000031292439,-0.783999999240041,-3.83186531394131e-08,-0.783655941486359,-8.84603952705881e-08,425984
10,1,0.666666701436043,-0.781999999145046,-8.73541878831929e-08,-0.781644582748413,-9.42840080998593e-08,425984
11,1,0.733333371579647,-0.779999999050051,-9.42661699809832e-08,-0.779658794403076,-1.00568419759682e-07,425984
12,1,0.800000041723251,-0.777999998955056,-1.5528280883359e-08,-0.777664482593536,-1.01603638539231e-07,425984
13,1,0.866666711866856,-0.775999998860061,-4.17880237080226e-08,-0.775669515132904,-1.04389506931726e-07,425984
14,1,0.93333338201046,-0.773999998765066,-7.56842624127785e-08,-0.773639976978302,-1.09435124689061e-07,425984
15,1,1.00000005215406,-0.771999998670071,-1.79473591543911e-08,-0.771648049354553,-1.10631615361756e-07,425984
16,1,1.06666672229767,-0.769999998575077,2.8737168200621e-09,-0.769618511199951,-1.10440034230427e-07,425984
17,1,1.13333339244127,-0.767999998480082,-4.89893352551007e-08,-0.767646074295044,-1.13705990084433e-07,425984
18,1,1.20000006258488,-0.765999998385087,-2.98506712681501e-08,-0.765657186508179,-1.15696034939432e-07,425984
19,1,1.26666673272848,-0.763999998290092,3.30112754909351e-08,-0.763653159141541,-1.13495283125258e-07,425984
20,1,1.33333340287209,-0.761999998195097,-1.53580952400034e-08,-0.761667907238007,-1.14519156194657e-07,425984
21,1,1.40000007301569,-0.759999998100102,-3.41661099412249e-08,-0.759683310985565,-1.16796896976199e-07,425984
22,1,1.46666674315929,-0.757999998005107,3.87587100192377e-08,-0.757672607898712,-1.14212982840155e-07,425984
23,1,1.5333334133029,-0.755999997910112,2.39670896462485e-08,-0.755666732788086,-1.12615176780406e-07,425984
24,1,1.6000000834465,-0.753999997815117,-1.85989286194399e-08,-0.75361829996109,-1.13855105419703e-07,425984
25,1,1.66666675359011,-0.751999997720122,2.46235209999668e-08,-0.75165194272995,-1.12213537267424e-07,425984
26,1,1.73333342373371,-0.749999997625127,5.92296842683027e-08,-0.749655783176422,-1.08264891443599e-07,425984
27,1,1.80000009387732,-0.747999997530133,3.39886296885084e-09,-0.747710704803467,-1.08038300567192e-07,425984
28,1,1.86666676402092,-0.745999997435138,1.02209005703457e-08,-0.745656847953796,-1.07356907160298e-07,425984
29,1,1.93333343416452,-0.743999997340143,7.73277832877284e-08,-0.743694067001343,-1.02201721338919e-07,425984
30,1,2.00000010430813,-0.741999997245148,3.58363685393215e-08,-0.741657853126526,-9.9812629978363e-08,425984
31,1,2.06666677445173,-0.739999997150153,7.7410433618752e-09,-0.739651381969452,-9.92965603939895e-08,425984
32,1,2.13333344459534,-0.737999997055158,7.19887935929364e-08,-0.737681984901428,-9.44973072374932e-08,425984
33,1,2.20000011473894,-0.735999996960163,6.96159077051561e-08,-0.735718011856079,-8.9856246481766e-08,425984
34,1,2.26666678488255,-0.733999996865168,2.21485283447009e-08,-0.733663499355316,-8.83796778484435e-08,425984
35,1,2.33333345502615,-0.731999996770173,5.38323483567638e-08,-0.731689870357513,-8.47908544374876e-08,425984
36,1,2.40000012516975,-0.729999996675178,1.0045366138911e-07,-0.72972160577774,-7.80939433289424e-08,425984
37,1,2.46666679531336,-0.727999996580184,4.21624299917767e-08,-0.72767448425293,-7.52831145162278e-08,425984
38,1,2.53333346545696,-0.725999996485189,4.01542372685526e-08,-0.725666224956512,-7.26061652253772e-08,425984
39,1,2.60000013560057,-0.723999996390194,1.0860315313721e-07,-0.723650574684143,-6.53659546386235e-08,425984
40,1,2.66666680574417,-0.721999996295199,7.4337364708299e-08,-0.721664190292358,-6.04101300662705e-08,425984
41,1,2.73333347588778,-0.719999996200204,3.97214776626242e-08,-0.719689846038818,-5.77620314173198e-08,425984
42,1,2.80000014603138,-0.717999996105209,9.69672768746932e-08,-0.717684626579285,-5.12975459551911e-08,425984
43,1,2.86666681617498,-0.715999996010214,1.08403796161838e-07,-0.715639889240265,-4.40706258341553e-08,425984
44,1,2.93333348631859,-0.713999995915219,5.41192370917543e-08,-0.713691115379333,-4.04626765065358e-08,425984
45,1,3.00000015646219,-0.711999995820224,7.58009690571271e-08,-0.711730778217316,-3.54092783058388e-08,425984
46,1,3.0666668266058,-0.709999995725229,1.29657621528168e-07,-0.709701240062714,-2.67654364198162e-08,425984
47,1,3.1333334967494,-0.707999995630235,7.70846568798333e-08,-0.707701444625854,-2.16264590264754e-08,425984
48,1,3.20000016689301,-0.70599999553524,6.38782040596197e-08,-0.705706536769867,-1.73679118670669e-08,425984
49,1,3.26666683703661,-0.703999995440245,1.33732385165786e-07,-0.703705549240112,-8.452419057702e-09,425984
50,1,3.33333350718021,-0.70199999534525,1.06823492274088e-07,-0.701708137989044,-1.33085253467748e-09,425984
51,1,3.40000017732382,-0.699999995250255,6.65428316892758e-08,-0.699717462062836,3.10533647597284e-09,425984
52,1,3.46666684746742,-0.69799999515526,1.13932422607377e-07,-0.697707951068878,1.07008317126006e-08,425984
