Complexity,Loss,Equation
1,1830.4937,"108.029"
3,1789.7386,"108.04324 - x0"
4,987.15155,"81.00673 / cos(x0)"
5,391.91348,"(0.008323535 ^ x0) + 85.21211"
6,206.73615,"71.74048 / cos(x0 + -0.21196572)"
7,141.26639,"sinh(cosh(x0 + -0.2540103)) * 60.753754"
8,94.880165,"(cosh(x0 - 0.22717388) * 154.23357) - 92.32186"
9,87.39641,"(asinh(cosh(x0 - 0.2458035)) * 258.78308) - 169.15074"
11,87.17338,"(256.71298 * asinh(cosh(0.25393572 - x0))) - (167.10854 - x0)"
12,86.97957,"((asinh(cosh(0.25393572 - x0)) * 256.71298) - 167.1147) + tan(x0)"
13,86.92929,"((asinh(cosh(0.25393572 - x0)) * 256.71298) - 167.1147) + sinh(tan(x0))"
15,86.86339,"((asinh(cosh(0.25393572 - x0)) * 256.71298) - 194.66826) - (-27.559723 - sinh(asin(x0)))"
18,86.81859,"((asinh(cosh(0.25393572 - x0)) * 256.71298) - 194.66826) - (-27.576263 - (x0 * tan(abs(sinh(x0)))))"
19,86.39486,"((asinh(cosh(0.24527684 - x0)) * 256.4108) - 194.51471) - (sin(tanh(x0) - (x0 * -2469.2646)) + -27.96439)"
21,86.28245,"((asinh(cosh(x0 - 0.25393572)) * 256.71298) - 194.66826) - ((sin(tanh(x0) - (x0 * -2468.7517)) + -27.55356) - x0)"
22,86.086945,"((asinh(cosh(0.25393572 - x0)) * 256.71298) - 194.66826) - (sin(tanh(x0) - (x0 * -2468.7517)) + (-27.55356 - asin(x0)))"
24,86.08694,"((asinh(cosh(x0 - 0.25393572)) * 256.71298) - 194.66826) - ((sin(tanh(x0) - ((x0 * -27.55356) * 89.59828)) + -27.55356) - asin(x0))"
