Complexity,Loss,Equation
1,2.0587137e-8,"-8.462204e-8"
3,1.1905953e-9,"x1 * 1.1608877e-5"
5,1.0429809e-9,"(x1 + x0) * 1.164848e-5"
7,2.5319716e-10,"(x1 * 1.1599619e-5) + (x0 * 0.00014082715)"
9,2.0156915e-10,"(x0 * 0.0001481702) + ((x1 * 1.160948e-5) + 7.206667e-6)"
11,2.5579393e-11,"((x0 * 0.000103290484) + 0.00015799126) * ((x1 * 0.07552825) + x0)"
13,1.7162282e-11,"((x0 * 9.7205426e-5) + 0.0001576531) * (((x1 + 0.26094952) * 0.07552823) + x0)"
15,1.715974e-11,"(((x0 * 0.00014508089) + 0.00023489719) * (((x1 + 0.26094952) * 0.075528465) + x0)) * 0.67153"
17,6.666437e-12,"(((x0 * 6.9922953e-6) + 1.1894154e-5) * x1) + (((x2 + (x0 * -0.32681444)) * x0) * -0.0005509883)"
19,6.1335247e-12,"(((x2 + (x0 * -0.3521556)) * (x0 * -0.0005535652)) + (x1 * ((x0 * 6.895299e-6) + 1.1894154e-5))) + -1.1375594e-6"
23,6.108106e-12,"((x2 + (x0 * -0.35710937)) * (x0 * -0.0005535652)) + ((x1 * (((x3 + x0) * (x0 * 1.2179028e-7)) + 1.1891526e-5)) + -1.1375594e-6)"
25,5.3979048e-12,"(x1 * (((x3 + ((x1 * x1) * 0.08979282)) * (x0 * 9.9890315e-8)) + 1.1911085e-5)) + (x0 * ((x0 * 0.00017780071) + (x2 * -0.00054945674)))"
27,4.8470928e-12,"(x0 * ((x2 + (x0 * -0.35710937)) * -0.00055467937)) + ((x1 * ((x0 * ((((x1 * x1) * 0.06714384) + x3) * 1.05992235e-7)) + 1.1930705e-5)) + -1.168308e-6)"
29,4.487522e-12,"((((x0 * -0.35710937) + x2) * x0) * -0.00054925535) + (((((x0 * (((x1 * (x1 + 2.6662934)) * 0.08046861) + x3)) * 1.0177014e-7) + 1.1923543e-5) * x1) + -1.1057077e-6)"
31,4.456513e-12,"(x1 * (((((x1 * (((x1 + x0) + 2.6662934) * 0.08046861)) + x3) * 1.0207291e-7) * x0) + 1.1923209e-5)) + (-1.1057189e-6 + ((x2 + (x0 * -0.35710937)) * (x0 * -0.00054925535)))"
33,4.021566e-12,"(((x1 * x4) * (((x0 * 6.542846e-8) * (((x0 + (x1 * 0.08046861)) * (x1 + 4.4932613)) + x3)) + 7.5938315e-6)) + (x0 * (((x0 * -0.35710937) + x2) * -0.0005504783))) + -1.4178854e-6"
35,3.6756665e-12,"(x1 * ((((x0 * -2.150372e-6) * (((x1 + 4.8602386) * ((x1 * 0.08046861) + (x0 * 2.5036178))) + x3)) + -0.00024874738) * -0.04788228)) + ((x0 * (((x0 * -0.35710937) + -0.29976955) * -0.00055354356)) + -1.9228908e-6)"
37,3.6013126e-12,"(x1 * (((x0 * ((((((1.6855619 + x1) * 0.08046861) + (x0 * 2.5036178)) * (x1 + 4.4932613)) + x3) * -2.1572487e-6)) + -0.00024847727) * -0.04788228)) + (((x0 * ((x0 * -0.35710937) + -0.29976955)) * -0.0005468522) + -2.0193988e-6)"
39,3.5811796e-12,"(x1 * (((x0 * (-2.1572487e-6 * (((((x4 + (x0 + x1)) * 0.08046861) + (x0 * 2.5036178)) * (x1 + 4.4932613)) + x3))) + -0.00024847727) * -0.04788228)) + (((-0.0005468522 * x0) * ((-0.35710937 * x0) + -0.29976955)) + -2.0193988e-6)"
