,complexity,loss,equation,score,sympy_format,lambda_format
0,1,254.63484,56.34797,0.0,56.3479700000000,PySRFunction(X=>56.3479700000000)
1,3,250.23964,56.34148 - x1,0.008705750064778407,56.34148 - x1,PySRFunction(X=>56.34148 - x1)
2,5,242.68867,(x1 * -4.5251474) + 56.31642,0.01531979512102064,56.31642 + x1*(-4.5251474),PySRFunction(X=>56.31642 + x1*(-4.5251474))
3,7,75.577934,((x3 - x1) * 54.812138) + 56.31467,0.5833075331105494,(-x1 + x3)*54.812138 + 56.31467,PySRFunction(X=>(-x1 + x3)*54.812138 + 56.31467)
4,9,2.974966,(x3 * ((-70.54676 / x2) + 87.65976)) + 56.371998,1.6174658759564937,x3*(87.65976 - 70.54676/x2) + 56.371998,PySRFunction(X=>x3*(87.65976 - 70.54676/x2) + 56.371998)
5,11,2.657223,((x3 * ((-70.54676 / x2) - -87.66584)) + x2) - -55.881275,0.05647550893076786,x2 + x3*(-1*(-87.66584) - 70.54676/x2) - 1*(-55.881275),PySRFunction(X=>x2 + x3*(-1*(-87.66584) - 70.54676/x2) - 1*(-55.881275))
6,13,2.589218,(x2 - -55.390656) + ((x3 * ((-70.54676 / x2) - -87.66584)) + x2),0.01296284643999871,x2 + x2 + x3*(-1*(-87.66584) - 70.54676/x2) - 1*(-55.390656),PySRFunction(X=>x2 + x2 + x3*(-1*(-87.66584) - 70.54676/x2) - 1*(-55.390656))
7,15,2.5867043,((x2 + (x2 / 1.090355)) - -55.390656) + (x3 * ((-70.54676 / x2) - -87.66584)),0.0004856526145351203,x2/1.090355 + x2 + x3*(-1*(-87.66584) - 70.54676/x2) - 1*(-55.390656),PySRFunction(X=>x2/1.090355 + x2 + x3*(-1*(-87.66584) - 70.54676/x2) - 1*(-55.390656))
8,17,2.5838292,((x2 / 1.1770227) - -55.390656) + ((x3 * ((-70.54676 / x2) - -87.66584)) + (x2 + 0.08922454)),0.0005560548628733069,x2/1.1770227 + x2 + x3*(-1*(-87.66584) - 70.54676/x2) + 0.08922454 - 1*(-55.390656),PySRFunction(X=>x2/1.1770227 + x2 + x3*(-1*(-87.66584) - 70.54676/x2) + 0.08922454 - 1*(-55.390656))
9,19,2.5827985,((x3 * ((-70.54676 / x2) - -87.66584)) + (x2 * 0.91410154)) + (((x2 * 0.8355816) - -55.323048) + 0.18814439),0.0001994918297814752,x2*0.8355816 + x2*0.91410154 + x3*(-1*(-87.66584) - 70.54676/x2) + 0.18814439 - 1*(-55.323048),PySRFunction(X=>x2*0.8355816 + x2*0.91410154 + x3*(-1*(-87.66584) - 70.54676/x2) + 0.18814439 - 1*(-55.323048))
10,21,2.5827982,(((x2 * 0.8355816) - -55.323048) + ((x3 / x0) * ((-70.54676 / x2) - -87.66584))) + ((x2 * 0.91410154) + 0.18814439),5.807654322789679e-08,x2*0.8355816 + x2*0.91410154 + 0.18814439 - 1*(-55.323048) + x3*(-1*(-87.66584) - 70.54676/x2)/x0,PySRFunction(X=>x2*0.8355816 + x2*0.91410154 + 0.18814439 - 1*(-55.323048) + x3*(-1*(-87.66584) - 70.54676/x2)/x0)
