Complexity,Loss,Equation
1,1.6037589e-8,"-3.059858e-5"
3,4.1947662e-10,"x0 * 9.957782e-6"
5,6.723596e-11,"(x0 * 9.816627e-6) + -1.886617e-5"
7,6.276052e-11,"(x0 * -0.99999017) + (x0 + -2.0026146e-5)"
9,2.4176198e-11,"(x1 * 6.211614e-8) + ((x0 * 9.868125e-6) + -2.9230112e-5)"
11,2.294224e-11,"(x0 + (x1 * 5.7873844e-8)) + ((x0 + 2.9278874e-5) * -0.99999017)"
13,2.1971097e-11,"((x1 * 5.784812e-8) + ((x0 + -0.26486522) * -0.9999901)) + (-0.26489142 + x0)"
15,1.2560136e-11,"((x0 + (x1 * 5.7761667e-8)) + (x2 * 3.4654695e-9)) + ((x0 + 2.872333e-5) * -0.99999094)"
17,1.0771632e-11,"((x1 * 5.7734763e-8) + ((x0 + -0.2780524) * -0.9999911)) + (((x2 * 4.2427115e-9) + x0) + -0.27807885)"
23,1.0760149e-11,"((x1 * 5.7705762e-8) + ((x0 + -0.2780524) * -0.9999911)) + (((5.7705762e-8 + ((x2 + (x2 + x0)) * 2.103014e-9)) + x0) + -0.2780789)"
25,1.0751419e-11,"((x1 * 5.7705762e-8) + ((x0 + -0.2780524) * -0.9999911)) + ((((((x2 + (x2 + x0)) + x0) * 2.103014e-9) + 5.7705762e-8) + x0) + -0.2780789)"
27,1.0743252e-11,"((x1 * 5.7705762e-8) + ((x0 + -0.2780524) * -0.9999911)) + (((((((x2 + (x2 + x0)) + 0.079865664) * 2.103014e-9) + 5.7705762e-8) + 5.7705762e-8) + x0) + -0.2780789)"
