num_terms_removed,MSE,actual_eqn,removed_terms,full_eqn
0,1.7296555816548602e-07,-1.16187161609533e-8*dx**2 - 1.0151690443408e-5*dx*x**4 - 6.78693294932129e-7*dx*x + 7.5528314e-6*dx + 0.0010011718*x + 7.698007e-5,[],-1.16187161609533e-8*dx**2 - 1.0151690443408e-5*dx*x**4 - 6.78693294932129e-7*dx*x + 7.5528314e-6*dx + 0.0010011718*x + 7.698007e-5
1,6.600690051802229e-07,-1.16187161609533e-8*dx**2 - 6.78693294932129e-7*dx*x + 7.5528314e-6*dx + 0.0010011718*x + 7.698007e-5,[dx*x**4],-1.16187161609533e-8*dx**2 - 1.0151690443408e-5*dx*x**4 - 6.78693294932129e-7*dx*x + 7.5528314e-6*dx + 0.0010011718*x + 7.698007e-5
2,0.0002895707580587296,-6.78693294932129e-7*dx*x + 7.5528314e-6*dx + 0.0010011718*x + 7.698007e-5,"[dx*x**4, dx**2]",-1.16187161609533e-8*dx**2 - 1.0151690443408e-5*dx*x**4 - 6.78693294932129e-7*dx*x + 7.5528314e-6*dx + 0.0010011718*x + 7.698007e-5
3,0.00029495930058909584,7.5528314e-6*dx + 0.0010011718*x + 7.698007e-5,"[dx*x**4, dx**2, dx*x]",-1.16187161609533e-8*dx**2 - 1.0151690443408e-5*dx*x**4 - 6.78693294932129e-7*dx*x + 7.5528314e-6*dx + 0.0010011718*x + 7.698007e-5
