Complexity,Loss,Equation
1,4014.5955,"-14.10996"
3,188.48572,"x0 * 89.93237"
5,0.5613403,"(x0 + -0.15271018) * 89.7866"
9,0.56133837,"(x0 + -0.1528035) * (89.772224 - (x0 / -55.642624))"
10,0.56013936,"(x0 + -0.1528035) * (89.772224 - inv(x0 / -0.017971834))"
11,0.5598732,"(x0 + -0.1528035) * (89.772224 - ((-1.017481 / x0) / 89.772224))"
12,0.5587979,"(x0 + -0.1528035) * (89.772224 - inv((x0 / -0.017970867) + -0.4716787))"
16,0.5580994,"(x0 + -0.1528035) * (89.75426 - (0.083219096 / (exp(x0) + ((x0 + x0) * -13.714765))))"
19,0.5570482,"((x0 + -0.1528035) * 89.75426) - (exp(x0) / ((x0 / 0.0024168943) + sinh(-0.017970867 / (x0 * 0.80071604))))"
23,0.55682397,"(x0 + -0.1528035) * (89.75426 - (x0 / ((x0 / (exp(x0) / exp(x0 + (x0 * -13.714765)))) + (x0 * -13.714765))))"
24,0.5565205,"(x0 + -0.1528035) * (89.75426 - (x0 / ((sin(x0) / (exp(x0) / exp(x0 + (x0 * -13.714765)))) + (x0 * -13.714765))))"
