Complexity,Loss,Equation
1,3035.4438,"16.530556"
3,1254.2937,"x0 / 0.015558986"
5,267.2277,"46.802208 - (0.006006561 ^ x0)"
7,63.671223,"(-11.034216 / (14.936652 ^ x0)) + 59.338497"
9,12.930275,"((x0 * 90.65724) + 55.481552) / (2.9228911 ^ x0)"
11,0.41074178,"((x0 * 144.22646) + 84.38898) / ((4.565503 ^ x0) + 0.39541036)"
13,0.15399279,"(((x0 * 155.50302) + 104.45889) / ((3.84573 ^ x0) + 0.36449966)) + -16.218851"
15,2.1345172e-11,"((x0 * 1.3288518) + (((x0 * (x0 + -2.8114922)) * x0) + 1.9475883)) * 30.839289"
17,1.9089131e-11,"(((x0 * 1.2964256) + (((x0 * x0) * (x0 + -2.811492)) + 1.9475882)) * 30.83929) + x0"
27,1.8863243e-11,"((x0 - -0.35234767) - x0) + ((((((x0 * 1.3288522) + (((x0 + -2.8114927) * (x0 * x0)) + 1.9618864)) * 30.839283) - x0) + -0.7932788) + x0)"
