num_terms_removed,MSE,actual_eqn,removed_terms,full_eqn
0,3.5040724065228837e-13,-1.7188134e-9*dx**2*x - 1.3682722e-5*dx*x**4 - 7.6412488721775e-7*dx*x + 7.5565454e-6*dx + 0.00059690495*x**2 + 0.0010617722*x + 2.4272074e-5,[],-1.7188134e-9*dx**2*x - 1.3682722e-5*dx*x**4 - 7.6412488721775e-7*dx*x + 7.5565454e-6*dx + 0.00059690495*x**2 + 0.0010617722*x + 2.4272074e-5
1,3.81896879863992e-12,-1.7188134e-9*dx**2*x - 7.6412488721775e-7*dx*x + 7.5565454e-6*dx + 0.00059690495*x**2 + 0.0010617722*x + 2.4272074e-5,[dx*x**4],-1.7188134e-9*dx**2*x - 1.3682722e-5*dx*x**4 - 7.6412488721775e-7*dx*x + 7.5565454e-6*dx + 0.00059690495*x**2 + 0.0010617722*x + 2.4272074e-5
2,4.212854858567683e-12,-7.6412488721775e-7*dx*x + 7.5565454e-6*dx + 0.00059690495*x**2 + 0.0010617722*x + 2.4272074e-5,"[dx*x**4, dx**2*x]",-1.7188134e-9*dx**2*x - 1.3682722e-5*dx*x**4 - 7.6412488721775e-7*dx*x + 7.5565454e-6*dx + 0.00059690495*x**2 + 0.0010617722*x + 2.4272074e-5
3,1.348167859809521e-09,-7.6412488721775e-7*dx*x + 7.5565454e-6*dx + 0.0010617722*x + 2.4272074e-5,"[dx*x**4, dx**2*x, x**2]",-1.7188134e-9*dx**2*x - 1.3682722e-5*dx*x**4 - 7.6412488721775e-7*dx*x + 7.5565454e-6*dx + 0.00059690495*x**2 + 0.0010617722*x + 2.4272074e-5
4,1.3665235668406797e-09,7.5565454e-6*dx + 0.0010617722*x + 2.4272074e-5,"[dx*x**4, dx**2*x, x**2, dx*x]",-1.7188134e-9*dx**2*x - 1.3682722e-5*dx*x**4 - 7.6412488721775e-7*dx*x + 7.5565454e-6*dx + 0.00059690495*x**2 + 0.0010617722*x + 2.4272074e-5
