Complexity,Loss,Equation
1,2102.042,"x0"
2,2075.838,"exp(x0)"
3,71.4572,"x0 * 64.85661"
5,2.0740793,"(x0 * 64.961205) + 8.319277"
6,1.9608653,"asinh(x0 + 0.140844) * 71.94076"
7,0.050865732,"asinh(sinh(x0) + 0.15841356) * 65.303444"
9,7.345435e-12,"((x0 * -4.076024) + 65.56965) * (x0 + 0.15799175)"
11,6.1662186e-12,"(66.012596 - ((x0 * 4.0760255) + 0.4429494)) * (x0 + 0.15799178)"
13,5.456641e-12,"((x0 * 63.92567) + ((x0 * (x0 * -4.076026)) + x0)) + 10.359466"
15,4.1411566e-12,"(x0 * 64.94386) + ((x0 / -54.96483) + ((x0 * (x0 * -4.076026)) + 10.359466))"
21,3.9444927e-12,"(x0 * 63.955616) + (((x0 + ((x0 * x0) * -4.076026)) + ((x0 / x0) + (x0 / -33.392788))) + 9.359466)"
23,3.875641e-12,"(x0 * 60.04798) + ((x0 * (x0 * -4.0760255)) + (((((x0 / 43.99851) / -28.258387) + (x0 * 3.8784919)) + x0) + 10.359466))"
