Complexity,Loss,Equation
1,3.0211757e-7,"-4.4817125e-7"
3,1.2139465e-7,"5.8880755e-6 * x3"
5,1.2052739e-7,"5.9055906e-6 * (x3 + x0)"
7,6.6539383e-9,"((x3 * 0.0037588705) + x0) * 0.0015659463"
9,3.1945896e-10,"((x0 * 0.0016446133) + 8.228421e-5) + (x3 * 5.883837e-6)"
11,3.1528136e-10,"((x0 * 0.0016441861) + ((x3 + x1) * 5.8764044e-6)) + 8.0801685e-5"
13,1.3622088e-10,"((x0 * 0.0016437143) + 0.00010081611) + (((-3.6681513e-9 * x3) + 5.8853943e-6) * x3)"
15,1.3529484e-10,"(x0 * 0.0016437143) + (0.00010081611 + (((-3.6681513e-9 * (x0 + x3)) + 5.8853943e-6) * x3))"
17,7.798314e-13,"(((5.834005e-6 + (-1.0814301e-6 * (x0 + (x3 * 0.0033963788)))) * x3) + 0.00010083252) + (x0 * 0.0016436134)"
19,7.7196924e-13,"((((-1.0814301e-6 * (x0 + (0.0033963788 * (x3 + x1)))) + 5.834986e-6) * x3) + 0.00010083252) + (x0 * 0.0016436134)"
21,3.2429764e-13,"(((((((0.3553609 * x1) + x0) + (0.003284963 * x3)) * -1.1166492e-6) + 5.8424007e-6) * x3) + 0.00010081623) + (x0 * 0.0016437143)"
23,2.3017292e-13,"(((((x0 + ((x1 * (x1 * 4.646315)) + (x3 * 0.0032849435))) * -1.1205926e-6) + 5.8391265e-6) * x3) + (x0 * 0.0016436529)) + 0.000100933146"
25,2.2675332e-13,"(0.000100933146 + (0.0016435528 * x0)) + (x3 * ((-1.1205926e-6 * (x0 + ((0.0032849435 * (x0 + x3)) + ((x1 * x1) * 4.646315)))) + 5.8391265e-6))"
27,1.7143954e-13,"((((((((x1 * x3) + x3) * 0.0032849358) + ((x1 * (x1 * 4.646315)) + x0)) * -1.118685e-6) + 5.8399855e-6) * x3) + 0.00010131657) + (x0 * 0.001642536)"
29,1.664184e-13,"(x3 * (((((((x3 + x0) + (x1 * x3)) * 0.0032849347) + x0) + (x1 * (x1 * 4.646315))) * -1.1191037e-6) + 5.839137e-6)) + ((x0 * 0.0016426495) + 0.000101298596)"
