Complexity,Loss,Equation
1,4899.0713,"59.998745"
3,2314.1965,"217.99368 ^ x0"
4,718.38763,"sinh(x0 + 4.766036)"
5,84.66383,"(x0 * 98.50688) + 60.417946"
6,11.082549,"sinh(x0 + 0.6185126) * 72.635086"
8,5.250262,"cosh(x0 + -4.5591435) + (x0 * 152.32443)"
9,3.1738133,"((x0 * (x0 + 3.8152845)) * 25.794554) + 47.625423"
11,3.1672726,"((x0 + 3.8994071) * (x0 * 25.48875)) + (47.854675 - x0)"
12,3.1663747,"neg(((x0 * -25.582148) + -89.23632) * (x0 + 0.35726792)) + 15.900251"
13,3.165853,"(((x0 * (x0 + 3.8994071)) * 25.48875) + 47.854675) - (x0 + 0.043748513)"
16,3.1647375,"(neg(((x0 * -25.582148) + -89.22511) * (x0 + 0.35726133)) + 15.889044) - (x0 / -15.3319)"
17,3.1624863,"((((x0 * -25.582148) + -89.22511) * neg(x0 + 0.35726133)) + 15.889044) - (sign(x0) / -15.3319)"
19,3.1330328,"(neg(((x0 * -25.582148) + -89.22511) * (x0 + 0.35726792)) + 15.889044) - inv((x0 + -0.19772354) * -89.22511)"
20,3.1317017,"(neg(((x0 * -25.582148) + -89.22511) * (x0 + 0.35726792)) + 15.889044) - asinh(inv((x0 + -0.19901438) * -89.22511))"
21,3.1307411,"(neg(((x0 * -25.582148) + -89.22511) * (x0 + 0.35726792)) + 15.889044) - asinh(inv((sin(x0) + -0.19901438) * -89.22511))"
