Complexity,Loss,Equation
1,1007.9767,"78.53973"
3,964.5663,"78.55051 - x0"
4,206.46846,"acos(x0) * 45.9191"
5,39.984566,"(x0 * -43.993214) + 78.371056"
7,39.977726,"(78.340004 - (x0 * 43.11957)) - x0"
8,39.96434,"asin(x0) - ((x0 * 45.205177) + -78.31695)"
9,39.96116,"asinh(asin(x0)) - ((x0 * 45.205177) + -78.31695)"
12,39.886105,"cos(inv(x0) * 1.8134607) + sinh(6.0571027 - (1.7983907 ^ x0))"
15,39.79634,"cos((exp(x0) * 4.6751504) ^ cosh(x0)) + sinh(6.0571027 - (1.7983907 ^ x0))"
17,39.59188,"cosh(6.0560484 - (1.7981416 ^ x0)) + cos(0.6669201 - ((exp(x0) * 4.6751194) ^ cosh(x0)))"
