Complexity,Loss,Equation
1,2548.6675,"x0"
2,2520.1436,"tan(x0)"
3,308.77277,"x0 * 68.077255"
4,140.01947,"sinh(x0 * 5.289158)"
5,85.41896,"sinh(tanh(x0) * 6.8181543)"
6,85.28814,"sinh(tanh(asinh(x0)) * 7.307873)"
7,52.806503,"sinh((tanh(x0) - -0.016847935) * 6.8083234)"
9,24.484013,"sinh(tanh(x0 - -0.08606394) * 6.786706) + -10.082034"
13,24.334684,"(x0 * (((x0 + 0.25454274) * (x0 * 85.11977)) + 4.4747105)) + -9.575407"
16,24.324476,"((x0 * ((((x0 + 0.25454274) * 85.11977) * x0) + 3.6332395)) + tanh(x0)) + -9.615"
17,24.304754,"((x0 * (((x0 * (x0 + 0.25454274)) * 85.11977) + 3.6332395)) + -9.575407) + sin(inv(x0))"
18,24.269453,"((x0 * (((x0 * 85.11977) * (x0 + 0.25454274)) + 3.6332395)) + sin(sin(inv(x0)))) + -9.575407"
19,24.25487,"((x0 * (((x0 + 0.25454274) * (x0 * 85.11977)) + 3.6332395)) + sin(inv(x0 / 1.0224643))) + -9.575407"
20,24.23538,"(x0 * (((x0 + 0.25454274) * (x0 * 85.11977)) + 3.6332395)) + (sin(inv(asin(x0 / 1.0224643))) + -9.773553)"
