,complexity,loss,equation,score,sympy_format,lambda_format
0,1,1196.0803,61.10631,0.0,61.1063100000000,PySRFunction(X=>61.1063100000000)
1,3,1147.7948,61.104095 - x0,0.020603628733489268,61.104095 - x0,PySRFunction(X=>61.104095 - x0)
2,4,18.920513,acos(x0) * 38.537106,4.105351137836951,acos(x0)*38.537106,PySRFunction(X=>acos(x0)*38.537106)
3,5,1.2228341,(x0 * -48.989353) - -60.874134,2.7390754799582013,x0*(-48.989353) - 1*(-60.874134),PySRFunction(X=>x0*(-48.989353) - 1*(-60.874134))
4,10,1.2222754,(x0 * -48.97034) - (-60.87013 - (sign(x0) * -0.03340557)),9.139877125723559e-05,x0*(-48.97034) - (-(-0.03340557)*sign(x0) - 60.87013),PySRFunction(X=>x0*(-48.97034) - (-(-0.03340557)*sign(x0) - 60.87013))
5,11,1.2195032,((x0 * -48.97034) - -60.87013) - sin(inv(x0 * 71.39085)),0.002270640909931832,x0*(-48.97034) - sin(inv(x0*71.39085)) - 1*(-60.87013),PySRFunction(X=>x0*(-48.97034) - sin(inv(x0*71.39085)) - 1*(-60.87013))
6,12,1.2182457,((x0 * -48.97034) - -60.87013) - tanh(sin(inv(x0 * 71.39085))),0.0010316896145771146,x0*(-48.97034) - tanh(sin(inv(x0*71.39085))) - 1*(-60.87013),PySRFunction(X=>x0*(-48.97034) - tanh(sin(inv(x0*71.39085))) - 1*(-60.87013))
7,13,1.2175097,((x0 * -48.97034) - -60.87013) - sin(sin(sinh(inv(x0 * 71.39085)))),0.0006043299933974356,x0*(-48.97034) - sin(sin(sinh(inv(x0*71.39085)))) - 1*(-60.87013),PySRFunction(X=>x0*(-48.97034) - sin(sin(sinh(inv(x0*71.39085)))) - 1*(-60.87013))
8,14,1.216934,((x0 * -48.97034) - -60.87013) - sin(sin(sin(sinh(inv(x0 * 71.39085))))),0.0004729622712011448,x0*(-48.97034) - sin(sin(sin(sinh(inv(x0*71.39085))))) - 1*(-60.87013),PySRFunction(X=>x0*(-48.97034) - sin(sin(sin(sinh(inv(x0*71.39085))))) - 1*(-60.87013))
9,15,1.2166111,((x0 * -48.97034) - -60.87013) - sin(sin(sin(sin(sinh(inv(x0 * 71.39085)))))),0.0002653741670084568,x0*(-48.97034) - sin(sin(sin(sin(sinh(inv(x0*71.39085)))))) - 1*(-60.87013),PySRFunction(X=>x0*(-48.97034) - sin(sin(sin(sin(sinh(inv(x0*71.39085)))))) - 1*(-60.87013))
10,16,1.2165687,((x0 * -48.97034) - -60.87013) - sin(sin(sin(sin(sinh(inv(tan(x0) * 71.39085)))))),3.4851514059220446e-05,x0*(-48.97034) - sin(sin(sin(sin(sinh(inv(tan(x0)*71.39085)))))) - 1*(-60.87013),PySRFunction(X=>x0*(-48.97034) - sin(sin(sin(sin(sinh(inv(tan(x0)*71.39085)))))) - 1*(-60.87013))
11,17,1.2162665,abs(((x0 * -48.97034) - -60.87013) - tanh(sin(atan(sin(sin(sinh(inv(x0 * 71.39085)))))))),0.0002484344205102246,Abs(x0*(-48.97034) - tanh(sin(atan(sin(sin(sinh(inv(x0*71.39085))))))) - 1*(-60.87013)),PySRFunction(X=>Abs(x0*(-48.97034) - tanh(sin(atan(sin(sin(sinh(inv(x0*71.39085))))))) - 1*(-60.87013)))
12,18,1.2162406,((x0 * -48.97034) - -60.87013) - sin(sin(sin(sin(sin(sin(sin(sinh(inv(x0 * 71.39085))))))))),2.1294901873929792e-05,x0*(-48.97034) - sin(sin(sin(sin(sin(sin(sin(sinh(inv(x0*71.39085))))))))) - 1*(-60.87013),PySRFunction(X=>x0*(-48.97034) - sin(sin(sin(sin(sin(sin(sin(sinh(inv(x0*71.39085))))))))) - 1*(-60.87013))
13,19,1.2162068,((x0 * -48.97034) - -60.87013) - sin(sin(sin(sin(sin(sin(sin(sin(sinh(inv(x0 * 71.39085)))))))))),2.7790940105907932e-05,x0*(-48.97034) - sin(sin(sin(sin(sin(sin(sin(sin(sinh(inv(x0*71.39085)))))))))) - 1*(-60.87013),PySRFunction(X=>x0*(-48.97034) - sin(sin(sin(sin(sin(sin(sin(sin(sinh(inv(x0*71.39085)))))))))) - 1*(-60.87013))
14,20,1.2161647,((x0 * -48.97034) - -60.87013) - sin(sin(sin(sin(sin(sin(sin(sin(sinh(inv(tan(x0) * 71.39085)))))))))),3.461642270035024e-05,x0*(-48.97034) - sin(sin(sin(sin(sin(sin(sin(sin(sinh(inv(tan(x0)*71.39085)))))))))) - 1*(-60.87013),PySRFunction(X=>x0*(-48.97034) - sin(sin(sin(sin(sin(sin(sin(sin(sinh(inv(tan(x0)*71.39085)))))))))) - 1*(-60.87013))
15,21,1.2161522,((x0 * -48.97034) - -60.87013) - sin(sin(sin(sin(sin(sin(sin(sin(sin(sinh(inv(tan(x0) * 71.39085))))))))))),1.0278265961230467e-05,x0*(-48.97034) - sin(sin(sin(sin(sin(sin(sin(sin(sin(sinh(inv(tan(x0)*71.39085))))))))))) - 1*(-60.87013),PySRFunction(X=>x0*(-48.97034) - sin(sin(sin(sin(sin(sin(sin(sin(sin(sinh(inv(tan(x0)*71.39085))))))))))) - 1*(-60.87013))
