ID,set_equation,picked_equation,loss,complexity,MSE,%diff_to_set_coeff_0,%diff_to_set_coeff_1,%diff_to_set_coeff_2,%diff_to_set_coeff_3,bad_equation
0,40.80646328896117 + 48.40481583949483*x0 + 44.608669707120555*x0**2 + -60.16993797188677*x0**3,-60.374886*x0**3 + 44.921299991997*x0**2 + 48.3034890307398*x0 + 40.510326,24.518797,13,65.51634677398717,-0.725711725772813,-0.209332081937925,0.700828531603887,0.340615322237804,0
1,9.835957974483975 + 40.88651774258284*x0 + 25.786464088740104*x0**2 + -96.71173518294785*x0**3,-94.58317*x0**3 + 25.6245263288069*x0**2 + 39.1745697610362*x0 + 10.082483,20.217255,13,179.34978216020056,2.50636517719524,-4.18707211097045,-0.627995212433620,-2.20093784784368,0
2,86.95234489663974 + -35.05395367837423*x0 + -58.245252786618316*x0**2 + -42.07810910659069*x0**3,104.36317 - 19.17973821923*8.046379**x0,30.375843,7,3684.672732458811,20.0234106671378,-100.000000000000,-100.000000000000,-100.000000000000,1
3,18.219443340023318 + 52.61941439339316*x0 + -91.77666333326455*x0**2 + 0.2557770542716469*x0**3,-92.05712*x0**2 + 52.819181073936*x0 + 18.404926909685,1.6305951,9,13.97634386589901,1.01805289107927,0.379644438931497,0.305586035217947,-100.000000000000,1
4,56.407938409659266 + -36.85198300481791*x0 + -51.49529932895918*x0**2 + -90.29104670641073*x0**3,-93.31362*x0**3 - 51.278835*x0**2 - 34.818882*x0 + 55.98672,44.493916,13,414.70747170544905,-0.746736047327584,-5.51693786614443,-0.420357453553910,3.34758916176644,0
5,32.341613708570776 + -87.3636651587891*x0 + 86.25050538617364*x0**2 + 20.183569660651955*x0**3,85.98345*x0**2 - 72.056495644875*x0 + 32.4826325585685,96.99516,9,12769.09617901748,0.436029108715592,-17.5212080286379,-0.309627618966333,-100.000000000000,1
6,73.33567308572592 + 11.645472359713295*x0 + -32.04063481325991*x0**2 + -42.26099686018221*x0**3,-43.396435*x0**3 - 31.6250618990605*x0**2 + 12.6537618385629*x0 + 73.07365,14.071085,13,77.43241933725828,-0.357292808125756,8.65821022715842,-1.29701835379191,2.68672824631731,0
7,5.7186771332796695 + 97.84300782247357*x0 + 9.848538425713187*x0**2 + -17.499386293169337*x0**3,0.040312257**x0 + 94.13984*x0 + 4.9283466,23.794666,9,2413.478560533866,-13.8201635598619,-3.78480578723887,-100.000000000000,-100.000000000000,1
8,32.339835181080105 + 84.26309894984757*x0 + 72.51878199830946*x0**2 + -60.316849669108066*x0**3,36.06376**(0.6726635**x0) + 122.63688*x0,52.91837,9,10914.450699373585,-100.000000000000,45.5404341027050,-100.000000000000,-100.000000000000,1
9,89.80999159421529 + 54.88904537273885*x0 + 15.414587064348325*x0**2 + -82.91816769934195*x0**3,0.011087532**x0 - 64.83514**x0 + 46.788734*x0 + 93.2546,48.130093,13,9713.213206019607,3.83544007146592,-14.7576102257409,-100.000000000000,-100.000000000000,1
10,-65.70988630463859 + 97.75311339622797*x0 + -41.81029521988984*x0**2 + 51.84609200432507*x0**3,52.241966*x0**3 - 41.574547*x0**2 + 97.50559*x0 - 65.8284,4.4355965,13,12.926704518867037,0.180359002315073,-0.253212800726536,-0.563852081526767,0.763556095302036,0
11,72.19510217118679 + -84.74081664793978*x0 + 46.251655606938414*x0**2 + 38.33065271511441*x0**3,71.82343**(1.2539917**x0) - 140.97403*x0,76.79933,9,10073.945132649096,-100.000000000000,66.3590647063080,-100.000000000000,-100.000000000000,1
12,86.01930148288608 + 80.6143011859424*x0 + 0.9967315482241332*x0**2 + 70.948195738719*x0**3,85.15553*x0*(1.7888**x0)**x0 + 87.08268,134.46901,11,1582.0542470761109,1.23620919814779,105.633279389947*(1.7888**x0)**x0 - 100.0,-100.000000000000,-100.000000000000,1
13,11.498130249504072 + 63.06108064217827*x0 + -54.187915307781665*x0**2 + -3.09295137672423*x0**3,-54.168762*x0**2 + 60.825380668915*x0 + 11.4537225056793,2.617497,9,303.828903400678,-0.386217088006004,-3.54529283433804,-0.0353460871725284,-100.000000000000,1
14,60.27157540522839 + 44.540732225647275*x0 + -49.455431346699875*x0**2 + 3.020060185668939*x0**3,-49.7066*x0**2 + 46.78664*x0 + 60.37828,12.888894,9,293.0724015395464,0.177039664309738,5.04236832698384,0.507868694015318,-100.000000000000,1
15,6.93927830014043 + -64.63160318929249*x0 + 16.70539214121827*x0**2 + -15.619906787084176*x0**3,-55.39762*x0 + 7.13289016471584/6.8131**x0,28.914707,9,1119.4023031111626,-100.000000000000,-14.2871021816495,-100.000000000000,-100.000000000000,1
16,56.752523707859865 + -64.46134880488788*x0 + -79.55108697922122*x0**2 + -30.034538303491615*x0**3,-107.73341*2.265714**x0*x0 + 55.11549*2.265714**x0,14.501433,9,1114.7346843927912,-100.000000000000,167.128693391273*2.265714**x0 - 100.0,-100.000000000000,-100.000000000000,1
17,82.79356328918033 + -29.74075268853325*x0 + 55.34973884333863*x0**2 + -10.425938630828796*x0**3,56.780067*x0**2 - 36.613262*x0 + 81.941925,86.90671,9,4097.192466179249,-1.02862862201707,23.1080544041392,2.58416423735939,-100.000000000000,1
18,85.13248356952573 + -67.10412705837261*x0 + 93.15240479254462*x0**2 + 54.9095516994486*x0**3,85.46439*4.0020185**x0 - 175.246885397628*x0,96.41461,9,7450.963748176303,-100.000000000000,161.156642787684,-100.000000000000,-100.000000000000,1
19,14.95233242315679 + -22.489369185547247*x0 + 85.94941021979409*x0**2 + -51.91822698942921*x0**3,22.163826*0.11087838**x0 + 22.163826*x0,89.98172,7,13474.526135845972,-100.000000000000,-198.552457461739,-100.000000000000,-100.000000000000,1
