num_terms_removed,MSE,actual_eqn,removed_terms,full_eqn
0,2.154249350971732e-08,-6.458671e-7*dx*x + 3.5345836e-6*dx - 1.91851741268933e-5*x**3 + 0.000104993119841623*x**2 + 0.00260490000000002*x + 0.0001244096,[],-6.458671e-7*dx*x + 3.5345836e-6*dx - 1.91851741268933e-5*x**3 + 0.000104993119841623*x**2 + 0.00260490000000002*x + 0.0001244096
1,3.172037164087013e-08,-6.458671e-7*dx*x + 3.5345836e-6*dx + 0.000104993119841623*x**2 + 0.00260490000000002*x + 0.0001244096,[x**3],-6.458671e-7*dx*x + 3.5345836e-6*dx - 1.91851741268933e-5*x**3 + 0.000104993119841623*x**2 + 0.00260490000000002*x + 0.0001244096
2,2.8074981474768245e-06,-6.458671e-7*dx*x + 3.5345836e-6*dx + 0.00260490000000002*x + 0.0001244096,"[x**3, x**2]",-6.458671e-7*dx*x + 3.5345836e-6*dx - 1.91851741268933e-5*x**3 + 0.000104993119841623*x**2 + 0.00260490000000002*x + 0.0001244096
3,1.2371189634990532e-05,3.5345836e-6*dx + 0.00260490000000002*x + 0.0001244096,"[x**3, x**2, dx*x]",-6.458671e-7*dx*x + 3.5345836e-6*dx - 1.91851741268933e-5*x**3 + 0.000104993119841623*x**2 + 0.00260490000000002*x + 0.0001244096
