point_id,measurementpart_id,t,x,y,z,q,statusbyte
1,1,4.99999987368938e-05,4.99999987368938e-05,4.39614098013408e-07,-0.634056448936462,2.19807043453911e-11,278528
2,1,9.99999974737875e-05,9.99999974737875e-05,5.64106585443369e-07,-0.636233031749725,5.0186032905033e-11,278528
3,1,0.000149999996210681,0.000149999996210681,3.15121610583446e-07,-0.634367406368256,6.59421130361732e-11,278528
4,1,0.000199999994947575,0.000199999994947575,1.56004648488306e-06,-0.63530021905899,1.43944435309822e-10,278528
5,1,0.000249999993684469,0.000249999993684469,1.80903157342982e-06,-0.634678363800049,2.34396011696314e-10,278528
6,1,0.000299999992421363,0.000299999992421363,2.05801666197658e-06,-0.634678363800049,3.37296842195649e-10,278528
7,1,0.000349999991158256,0.000349999991158256,3.17844887831598e-06,-0.634678363800049,4.96219282096729e-10,278528
8,1,0.00039999998989515,0.00039999998989515,2.80497170024319e-06,-0.634367406368256,6.36467863565911e-10,278528
9,1,0.000449999988632044,0.000449999988632044,4.42337432104978e-06,-0.634367406368256,8.57636574031208e-10,278528
10,1,0.000499999987368938,0.000499999987368938,5.79279139856226e-06,-0.633123636245728,1.14727613664241e-09,278528
11,1,0.000549999986105831,0.000549999986105831,6.91322384227533e-06,-0.633434653282166,1.49293732002404e-09,278528
12,1,0.000599999984842725,0.000599999984842725,7.66017910791561e-06,-0.634678363800049,1.8759462657442e-09,278528
13,1,0.000649999983579619,0.000649999983579619,7.90916419646237e-06,-0.633745551109314,2.2714044655772e-09,278528
14,1,0.000699999982316513,0.000699999982316513,1.06479983514873e-05,-0.634056448936462,2.80380436970202e-09,278528
15,1,0.000749999981053406,0.000749999981053406,1.11459685285809e-05,-0.632812738418579,3.36110278205252e-09,278528
16,1,0.0007999999797903,0.0007999999797903,1.26398790598614e-05,-0.632501840591431,3.99309671908008e-09,278528
17,1,0.000849999978527194,0.000849999978527194,1.37603101393324e-05,-0.632501840591431,4.68111220866597e-09,278528
18,1,0.000899999977264088,0.000899999977264088,1.48807430377929e-05,-0.632190942764282,5.42514934175965e-09,278528
19,1,0.000949999976000981,0.000949999976000981,1.6374651750084e-05,-0.632190942764282,6.24388190858093e-09,278528
20,1,0.000999999974737875,0.000999999974737875,1.86155193659943e-05,-0.630325317382813,7.17465785336726e-09,278528
21,1,0.00104999997347477,0.00104999997347477,2.03584131668322e-05,-0.631258130073547,8.19257848599403e-09,278528
22,1,0.00109999997221166,0.00109999997221166,2.30972455028677e-05,-0.630325317382813,9.34744073196314e-09,278528
23,1,0.00114999997094856,0.00114999997094856,2.3470725864172e-05,-0.630014359951019,1.05209769955257e-08,278528
24,1,0.00119999996968545,0.00119999996968545,2.57115898421034e-05,-0.629392504692078,1.18065564551544e-08,278528
25,1,0.00124999996842234,0.00124999996842234,2.74544836429413e-05,-0.630325317382813,1.31792806026236e-08,278528
26,1,0.00129999996715924,0.00129999996715924,2.86994090856751e-05,-0.629081547260284,1.46142510206569e-08,278528
27,1,0.00134999996589613,0.00134999996589613,3.10647665173747e-05,-0.628459751605988,1.61674893072875e-08,278528
28,1,0.00139999996463303,0.00139999996463303,3.21851985063404e-05,-0.629081547260284,1.77767491919512e-08,278528
29,1,0.00144999996336992,0.00144999996336992,3.59199730155524e-05,-0.627837836742401,1.95727477973581e-08,278528
30,1,0.00149999996210681,0.00149999996210681,3.66669301001821e-05,-0.626283228397369,2.1406094256053e-08,278528
31,1,0.00154999996084371,0.00154999996084371,3.87833024433348e-05,-0.626905083656311,2.33452593292323e-08,278528
32,1,0.0015999999595806,0.0015999999595806,4.10241664212663e-05,-0.625972270965576,2.53964675984777e-08,278528
33,1,0.00164999995831749,0.00164999995831749,4.36385089415126e-05,-0.6244176030159,2.75783929904333e-08,278528
34,1,0.00169999995705439,0.00169999995705439,4.48834362032358e-05,-0.623795747756958,2.98225647439025e-08,278528
35,1,0.00174999995579128,0.00174999995579128,4.58793765574228e-05,-0.6244176030159,3.21165335138231e-08,278528
36,1,0.00179999995452818,0.00179999995452818,4.84937154396903e-05,-0.624106705188751,3.45412192245549e-08,278528
37,1,0.00184999995326507,0.00184999995326507,5.09835626871791e-05,-0.622862994670868,3.70903972945162e-08,278528
