Complexity,Loss,Equation
1,1352.9415,"26.909906"
3,1322.4769,"26.909355 - x0"
4,692.55426,"68.288956 ^ cos(x0)"
5,625.3038,"71.51711 ^ cos(asin(x0))"
6,320.1516,"75.49393 ^ cos(x0 - -0.27650064)"
7,247.1955,"80.09037 ^ cos(tan(-0.25475782 - x0))"
8,62.36883,"cos(5.8961945 - (x0 / 0.583133)) * 73.8037"
10,60.596397,"(169.23613 ^ cos((x0 * -0.5323183) + -0.12143912)) - 93.803505"
11,54.791813,"(139.30154 ^ cos(-0.16201016 + (sinh(x0) * -0.5609284))) - 63.353477"
13,54.620605,"((x0 + 139.30154) ^ cos((sinh(x0) * -0.5609284) + -0.16201016)) - 63.353477"
14,53.915424,"(189.06158 ^ cos((x0 * 0.44978526) + 0.14583981)) - ((0.038568236 ^ x0) + 111.0857)"
16,53.741207,"((189.06158 ^ cos((x0 * 0.45019332) + 0.14409404)) - ((0.036750317 ^ x0) + 111.0857)) - x0"
18,53.722095,"((189.06158 ^ cos(0.14409404 + (x0 * 0.45019332))) - ((0.036750317 ^ x0) + 111.0857)) - (x0 - 0.14409404)"
19,53.570347,"(189.06158 ^ cos(0.14583981 + (x0 * 0.44664675))) - ((0.038568236 ^ x0) + ((x0 * asin(x0)) + 110.863785))"
20,53.43026,"(189.06158 ^ cos((x0 * 0.44664675) + 0.14583981)) - ((0.0385778 ^ x0) + ((asin(x0) * asin(x0)) + 110.825165))"
