,complexity,loss,equation,score,sympy_format,lambda_format
0,1,4601.9365,45.78027,0.0,45.7802700000000,PySRFunction(X=>45.7802700000000)
1,3,959.11505,0.0048024836 ^ x0,0.7841107178731939,0.0048024836**x0,PySRFunction(X=>0.0048024836**x0)
2,5,185.1631,(0.10257632 ^ x0) * 18.800688,0.8223869890526561,0.10257632**x0*18.800688,PySRFunction(X=>0.10257632**x0*18.800688)
3,7,16.628185,((2.1370401 - x0) ^ 4.6053095) + -19.299206,1.205068955579743,(2.1370401 - x0)**4.6053095 - 19.299206,PySRFunction(X=>(2.1370401 - x0)**4.6053095 - 19.299206)
4,9,12.826027,((3.2522404 - (x0 * 3.2440925)) ^ 2.798902) + -15.314903,0.12981134065845498,(3.2522404 - 3.2440925*x0)**2.798902 - 15.314903,PySRFunction(X=>(3.2522404 - 3.2440925*x0)**2.798902 - 15.314903)
5,11,12.709444,((3.3579774 - (x0 * 3.3528938)) ^ 2.7551847) + (x0 + -16.156801),0.0045655633307832896,x0 + (3.3579774 - 3.3528938*x0)**2.7551847 - 16.156801,PySRFunction(X=>x0 + (3.3579774 - 3.3528938*x0)**2.7551847 - 16.156801)
6,13,12.629193,(((3.407122 - (x0 * 3.407122)) ^ 2.73751) + (x0 * 1.7447037)) + -16.851345,0.0031671501639230952,x0*1.7447037 + (3.407122 - 3.407122*x0)**2.73751 - 16.851345,PySRFunction(X=>x0*1.7447037 + (3.407122 - 3.407122*x0)**2.73751 - 16.851345)
7,15,12.628777,(((3.407122 - (x0 * 3.407122)) ^ 2.73751) + (x0 * (0.7058076 - -0.9965928))) + -16.851345,1.647004886136626e-05,x0*(0.7058076 - 1*(-0.9965928)) + (3.407122 - 3.407122*x0)**2.73751 - 16.851345,PySRFunction(X=>x0*(0.7058076 - 1*(-0.9965928)) + (3.407122 - 3.407122*x0)**2.73751 - 16.851345)
8,17,12.516482,((x0 * (x0 / (0.44249964 / x0))) + -16.851345) + ((3.407122 - (x0 * 3.407122)) ^ 2.73751),0.004465881482462114,(3.407122 - 3.407122*x0)**2.73751 - 16.851345 + x0*x0/((0.44249964/x0)),PySRFunction(X=>(3.407122 - 3.407122*x0)**2.73751 - 16.851345 + x0*x0/((0.44249964/x0)))
9,19,12.512317,((x0 - -0.01601821) * (x0 / (0.44249964 / x0))) + (-16.851345 + ((3.407122 - (x0 * 3.407122)) ^ 2.73751)),0.0001664083058258598,(3.407122 - 3.407122*x0)**2.73751 - 16.851345 + x0*(x0 - 1*(-0.01601821))/((0.44249964/x0)),PySRFunction(X=>(3.407122 - 3.407122*x0)**2.73751 - 16.851345 + x0*(x0 - 1*(-0.01601821))/((0.44249964/x0)))
10,25,12.490041,(((x0 * ((x0 + x0) * x0)) + -17.09599) + ((x0 * (x0 + 0.4229166)) * 0.54788065)) + ((3.407122 - (x0 * 3.407122)) ^ 2.73751),0.0002969854002603846,x0*(x0 + 0.4229166)*0.54788065 + x0*x0*(x0 + x0) + (3.407122 - 3.407122*x0)**2.73751 - 17.09599,PySRFunction(X=>x0*(x0 + 0.4229166)*0.54788065 + x0*x0*(x0 + x0) + (3.407122 - 3.407122*x0)**2.73751 - 17.09599)
11,27,12.489183,(((x0 * ((x0 + x0) * (x0 + -0.028724814))) + -17.09599) + ((x0 * (x0 + 0.4229166)) * 0.54788065)) + ((3.407122 - (x0 * 3.407122)) ^ 2.73751),3.434854502830783e-05,x0*(x0 - 0.028724814)*(x0 + x0) + x0*(x0 + 0.4229166)*0.54788065 + (3.407122 - 3.407122*x0)**2.73751 - 17.09599,PySRFunction(X=>x0*(x0 - 0.028724814)*(x0 + x0) + x0*(x0 + 0.4229166)*0.54788065 + (3.407122 - 3.407122*x0)**2.73751 - 17.09599)
