,complexity,loss,equation,score,sympy_format,lambda_format
0,1,520.1481,0.066451155,0.0,0.0664511550000000,PySRFunction(X=>0.0664511550000000)
1,2,482.62753,acos(x0),0.07486838198186657,acos(x0),PySRFunction(X=>acos(x0))
2,3,9.720873,x0 * -32.020115,3.904969767481849,x0*(-32.020115),PySRFunction(X=>x0*(-32.020115))
3,5,9.713334,(x0 * -32.008118) - 0.07981543,0.0003879242604634449,x0*(-32.008118) - 1*0.07981543,PySRFunction(X=>x0*(-32.008118) - 1*0.07981543)
4,8,9.710896,(x0 / -0.03235402) - (sinh(x0) + 0.07689809),8.367556098070721e-05,x0/(-0.03235402) - (sinh(x0) + 0.07689809),PySRFunction(X=>x0/(-0.03235402) - (sinh(x0) + 0.07689809))
5,9,9.710413,(x0 / -0.03235402) - (atanh(sin(x0)) + 0.07689809),4.9739180824425474e-05,"-30.9080602657722*x0 - atanh(Mod(sin(x0) + 1, 2) - 1) - 0.07689809","PySRFunction(X=>-30.9080602657722*x0 - atanh(Mod(sin(x0) + 1, 2) - 1) - 0.07689809)"
6,10,9.698807,(x0 * -21.923506) + (asinh(asinh(asin(x0))) * -10.243503),0.0011959266145967439,x0*(-21.923506) + asinh(asinh(asin(x0)))*(-10.243503),PySRFunction(X=>x0*(-21.923506) + asinh(asinh(asin(x0)))*(-10.243503))
7,11,9.691271,(atanh(x0 * 0.7654977) * -17.415668) + (tanh(x0) * -19.614965),0.0007773048029449951,"-19.614965*tanh(x0) - 17.415668*atanh(Mod(0.7654977*x0 + 1.0, 2) - 1)","PySRFunction(X=>-19.614965*tanh(x0) - 17.415668*atanh(Mod(0.7654977*x0 + 1.0, 2) - 1))"
8,12,9.642942,sin(x0 / (-2.0343368 - (x0 + -1.2330412))) + (x0 * -31.888178),0.004999334667367316,x0*(-31.888178) + sin(x0/(-(x0 - 1.2330412) - 2.0343368)),PySRFunction(X=>x0*(-31.888178) + sin(x0/(-(x0 - 1.2330412) - 2.0343368)))
9,13,9.632459,asinh(sin(x0 / (-2.0343368 - (x0 + -1.2330412)))) + (x0 * -31.888178),0.0010877076988999557,x0*(-31.888178) + asinh(sin(x0/(-(x0 - 1.2330412) - 2.0343368))),PySRFunction(X=>x0*(-31.888178) + asinh(sin(x0/(-(x0 - 1.2330412) - 2.0343368))))
10,14,9.606984,asinh(sin(x0 / sinh(-2.0343368 - (x0 + -1.2330412)))) + (x0 * -31.88934),0.002648207111610733,x0*(-31.88934) + asinh(sin(x0/sinh(-(x0 - 1.2330412) - 2.0343368))),PySRFunction(X=>x0*(-31.88934) + asinh(sin(x0/sinh(-(x0 - 1.2330412) - 2.0343368))))
11,19,9.597897,(asinh(x0) * -16.141577) + (atanh(x0 * 0.5112343) * ((x0 * sign(0.56439936 - cos(x0))) + -31.470657)),0.0001892643995687846,"(x0*sign(0.56439936 - cos(x0)) - 31.470657)*atanh(Mod(0.5112343*x0 + 1.0, 2) - 1) - 16.141577*asinh(x0)","PySRFunction(X=>(x0*sign(0.56439936 - cos(x0)) - 31.470657)*atanh(Mod(0.5112343*x0 + 1.0, 2) - 1) - 16.141577*asinh(x0))"
