num_terms_removed,MSE,actual_eqn,removed_terms,full_eqn
0,1.424237631906875e-07,-1.1464975e-8*dx**2 - 1.0930298e-5*dx*x**4 - 7.194348e-7*dx*x + 7.555857e-6*dx + 0.00100074592*x + 7.67967e-5,[],-1.1464975e-8*dx**2 - 1.0930298e-5*dx*x**4 - 7.194348e-7*dx*x + 7.555857e-6*dx + 0.00100074592*x + 7.67967e-5
1,8.325897336916751e-07,-1.1464975e-8*dx**2 - 7.194348e-7*dx*x + 7.555857e-6*dx + 0.00100074592*x + 7.67967e-5,[dx*x**4],-1.1464975e-8*dx**2 - 1.0930298e-5*dx*x**4 - 7.194348e-7*dx*x + 7.555857e-6*dx + 0.00100074592*x + 7.67967e-5
2,0.0002874381612936521,-7.194348e-7*dx*x + 7.555857e-6*dx + 0.00100074592*x + 7.67967e-5,"[dx*x**4, dx**2]",-1.1464975e-8*dx**2 - 1.0930298e-5*dx*x**4 - 7.194348e-7*dx*x + 7.555857e-6*dx + 0.00100074592*x + 7.67967e-5
3,0.00029256882601838465,7.555857e-6*dx + 0.00100074592*x + 7.67967e-5,"[dx*x**4, dx**2, dx*x]",-1.1464975e-8*dx**2 - 1.0930298e-5*dx*x**4 - 7.194348e-7*dx*x + 7.555857e-6*dx + 0.00100074592*x + 7.67967e-5
