Complexity,Loss,Equation
1,1.8893826e-7,"9.992124e-10"
3,1.0167315e-7,"x1 * 0.0013923884"
5,6.0205466e-8,"(x0 + x1) * 0.0011893644"
7,1.1477822e-8,"(x0 + x1) * (x6 * 2.2580884)"
9,6.5898695e-9,"x6 * (((x1 + x0) + 0.04974605) * 2.3092155)"
11,5.6373977e-9,"x6 * ((((x1 * 1.1473774) + x0) + 0.04834872) * 2.159938)"
13,2.2274798e-9,"(x1 + (((x0 + 0.049720068) * x7) * -1.3072851)) * (x6 * 2.4388363)"
15,1.3643048e-9,"(((x7 * (x0 + 0.04803414)) * -1.2911224) + x1) * ((x6 + 0.00012762063) * 2.113254)"
17,3.662078e-10,"(x1 + (((x0 + ((x1 + -0.0762281) * -0.64618486)) * x7) * -0.81084126)) * (x6 * 3.8873224)"
19,2.8711905e-10,"x6 * ((x1 + (x7 * ((x0 + (((x7 * x1) * 0.50812876) + 0.049500775)) * -0.9780845))) * 3.2592309)"
21,2.8038777e-10,"((x6 * 3.2339497) + 1.9975256e-5) * (x1 + (((x0 + ((x7 * (x1 * 0.50812876)) + 0.049500775)) * -0.9780845) * x7))"
23,2.2698972e-10,"(x6 * ((x7 * (((x0 + ((((x1 * -0.36915335) + x7) * x1) * 0.49131596)) + 0.058142353) * -0.9770167)) + x1)) * 3.2344215"
25,1.7305689e-10,"x6 * ((((x7 * ((x0 + 0.058142353) + (((((x1 + x0) * -0.36627376) + x7) * x1) * 0.5147554))) * -0.9770167) + x1) * 3.2344215)"
27,1.6002796e-10,"(((((x0 + ((((x1 + x0) * -0.369156) + x7) * (x1 * 0.51471806))) + 0.05790573) * (x7 * -0.9769321)) + x1) * (x6 + 6.663308e-6)) * 3.2254329"
29,1.5775627e-10,"((x1 + ((x0 + (((x1 * ((((x1 + x0) * -0.344416) + x7) + 0.03430408)) * 0.536426) + 0.058131266)) * (x7 * -0.97701514))) * (x6 + 4.056774e-6)) * 3.2344213"
31,1.576053e-10,"(x6 + 4.6198124e-6) * ((x1 + (x7 * (((x0 + (((((x0 + x1) * -0.3690264) + (x7 * 1.095216)) + 0.03430408) * (x1 * 0.48979014))) + 0.05813128) * -0.97701514))) * 3.2344213)"
33,1.5385017e-10,"x6 * (((x7 * (((x0 + (x1 * ((((x1 + (x0 + ((x7 + 0.80077636) * x1))) * -0.3201304) + (x7 + 0.03430438)) * 0.53642446))) + 0.058142353) * -0.9770167)) + x1) * 3.2344215)"
35,1.4490058e-10,"(x6 * (x1 + (x7 * (((x0 + (0.53642446 * (x1 * ((((x1 + (x0 + ((x7 + 0.80077636) * (x1 + x7)))) * -0.3201304) + x7) + 0.03430438)))) + 0.058142353) * -0.9770167)))) * 3.2344215"
37,1.3775446e-10,"((x6 + 4.5589913e-6) * 3.2344215) * ((x7 * (((x0 + ((x1 * (((x1 + (x0 + ((x7 + 0.766472) * (x1 + x1)))) * -0.3201304) + (x7 + 0.03430438))) * 0.53642446)) + 0.058142353) * -0.9770167)) + x1)"
39,1.3722652e-10,"((x1 + (x7 * (((((((((((x1 + x1) * (x7 + 0.766472)) + x1) + x0) * -0.36915335) + 0.03430438) + (x7 * 1.0952157)) * x1) * 0.4897889) + (x0 + 0.05814236)) * -0.9770167))) * (x6 + 4.1962608e-6)) * 3.2344215"
