,complexity,loss,equation,score,sympy_format,lambda_format
0,1,34.868767,0.07870087,0.0,0.0787008700000000,PySRFunction(X=>0.0787008700000000)
1,2,27.124609,neg(x0),0.25115010314396646,-x0,PySRFunction(X=>-x0)
2,3,0.71446794,x0 * -8.283137,3.6366585501679523,x0*(-8.283137),PySRFunction(X=>x0*(-8.283137))
3,5,0.7129261,(x0 * -8.270385) + 0.03716187,0.0010801786727831382,0.03716187 + x0*(-8.270385),PySRFunction(X=>0.03716187 + x0*(-8.270385))
4,6,0.7128466,(8.283224 * neg(x0)) + 0.041022476,0.00011151847707898142,8.283224*(-x0) + 0.041022476,PySRFunction(X=>8.283224*(-x0) + 0.041022476)
5,8,0.7125533,((x0 - asinh(x0)) + -8.279707) * x0,0.00020576681964090703,x0*(x0 - asinh(x0) - 8.279707),PySRFunction(X=>x0*(x0 - asinh(x0) - 8.279707))
6,9,0.711794,((x0 - tanh(tan(x0))) + -8.279707) * x0,0.0010661726559612185,x0*(x0 - tanh(tan(x0)) - 8.279707),PySRFunction(X=>x0*(x0 - tanh(tan(x0)) - 8.279707))
7,10,0.7113086,x0 * (asinh(tanh(-0.6765051 - acos(x0))) + -7.4842143),0.0006821715016525282,x0*(asinh(tanh(-acos(x0) - 0.6765051)) - 7.4842143),PySRFunction(X=>x0*(asinh(tanh(-acos(x0) - 0.6765051)) - 7.4842143))
8,11,0.7111335,x0 * (tanh(asinh(-0.6765051 - tanh(acos(x0)))) + -7.4842143),0.0002461963139088586,x0*(tanh(asinh(-tanh(acos(x0)) - 0.6765051)) - 7.4842143),PySRFunction(X=>x0*(tanh(asinh(-tanh(acos(x0)) - 0.6765051)) - 7.4842143))
9,15,0.7109539,x0 * (asinh(asinh(-0.6765051 - acos(x0))) + (-6.1171336 - exp(x0 * 0.2908212))),6.314661143711499e-05,x0*(-exp(x0*0.2908212) + asinh(asinh(-acos(x0) - 0.6765051)) - 6.1171336),PySRFunction(X=>x0*(-exp(x0*0.2908212) + asinh(asinh(-acos(x0) - 0.6765051)) - 6.1171336))
10,16,0.710744,x0 * (asinh(asinh(-0.6765051 - acos(x0))) + (-6.1351776 - exp(asinh(x0) * 0.29493803))),0.00029528073654057146,x0*(-exp(asinh(x0)*0.29493803) + asinh(asinh(-acos(x0) - 0.6765051)) - 6.1351776),PySRFunction(X=>x0*(-exp(asinh(x0)*0.29493803) + asinh(asinh(-acos(x0) - 0.6765051)) - 6.1351776))
11,17,0.7103256,(x0 * (asinh(asinh(-0.6765051 - acos(x0))) + (-6.1351776 - exp(x0 * 0.2908212)))) - -0.018044127,0.0005888522449427152,x0*(-exp(x0*0.2908212) + asinh(asinh(-acos(x0) - 0.6765051)) - 6.1351776) - 1*(-0.018044127),PySRFunction(X=>x0*(-exp(x0*0.2908212) + asinh(asinh(-acos(x0) - 0.6765051)) - 6.1351776) - 1*(-0.018044127))
12,18,0.7103244,(x0 * ((asinh(asinh(-0.6765051 - acos(x0))) + -6.1351776) - exp(asinh(x0 * 0.29493803)))) - -0.018044127,1.689367543089359e-06,x0*(-exp(asinh(x0*0.29493803)) + asinh(asinh(-acos(x0) - 0.6765051)) - 6.1351776) - 1*(-0.018044127),PySRFunction(X=>x0*(-exp(asinh(x0*0.29493803)) + asinh(asinh(-acos(x0) - 0.6765051)) - 6.1351776) - 1*(-0.018044127))
13,20,0.71032274,(x0 * ((asinh(asinh(-0.6765051 - acos(tan(atan(x0))))) + -6.1351776) - exp(tanh(x0 * 0.2992327)))) - -0.018044127,1.1684815696091946e-06,x0*(-exp(tanh(x0*0.2992327)) + asinh(asinh(-acos(tan(atan(x0))) - 0.6765051)) - 6.1351776) - 1*(-0.018044127),PySRFunction(X=>x0*(-exp(tanh(x0*0.2992327)) + asinh(asinh(-acos(tan(atan(x0))) - 0.6765051)) - 6.1351776) - 1*(-0.018044127))
14,22,0.7103103,((x0 * (asinh(asinh(-0.6765051 - acos(tan(atan(x0))))) + (-6.1351776 - exp(sinh(x0 * 0.2908212))))) - -0.018044127) / 1.0026169,8.756659636987279e-06,(x0*(-exp(sinh(x0*0.2908212)) + asinh(asinh(-acos(tan(atan(x0))) - 0.6765051)) - 6.1351776) - 1*(-0.018044127))/1.0026169,PySRFunction(X=>(x0*(-exp(sinh(x0*0.2908212)) + asinh(asinh(-acos(tan(atan(x0))) - 0.6765051)) - 6.1351776) - 1*(-0.018044127))/1.0026169)
