,complexity,loss,equation,score,sympy_format,lambda_format
0,1,5410.343,-80.417435,0.0,-80.4174350000000,PySRFunction(X=>-80.4174350000000)
1,3,5308.4893,-80.417435 - x0,0.009502599061762276,-x0 - 80.417435,PySRFunction(X=>-x0 - 80.417435)
2,5,150.62639,-80.96242 - (x0 * 102.81571),1.7811300201990936,-102.81571*x0 - 80.96242,PySRFunction(X=>-102.81571*x0 - 80.96242)
3,7,58.744377,110.39739 - ((1.747766 ^ x0) * 177.26408),0.4708035473063461,110.39739 - 177.26408*1.747766**x0,PySRFunction(X=>110.39739 - 177.26408*1.747766**x0)
4,9,17.527468,((32.93071 ^ x0) - -81.45631) * (-0.84387237 - x0),0.6047130937052818,(32.93071**x0 - 1*(-81.45631))*(-x0 - 0.84387237),PySRFunction(X=>(32.93071**x0 - 1*(-81.45631))*(-x0 - 0.84387237))
5,11,8.162257,(((x0 * x0) * 34.0913) - -77.76824) * (-0.85260844 - x0),0.38212426326320537,(-x0 - 0.85260844)*(x0*x0*34.0913 - 1*(-77.76824)),PySRFunction(X=>(-x0 - 0.85260844)*(x0*x0*34.0913 - 1*(-77.76824)))
6,13,6.097015e-11,((-0.52363265 - x0) * (((x0 * x0) * 48.072876) - -66.88771)) + -33.431072,12.810078719826976,(-x0 - 0.52363265)*(x0*x0*48.072876 - 1*(-66.88771)) - 33.431072,PySRFunction(X=>(-x0 - 0.52363265)*(x0*x0*48.072876 - 1*(-66.88771)) - 33.431072)
7,15,4.467564e-11,(((x0 * -25.172523) - (66.887695 - ((x0 * x0) * -48.07289))) * x0) + -68.455666,0.15547800675732643,x0*(x0*(-25.172523) - (66.887695 - (-48.07289)*x0*x0)) - 68.455666,PySRFunction(X=>x0*(x0*(-25.172523) - (66.887695 - (-48.07289)*x0*x0)) - 68.455666)
8,17,3.180311e-11,(x0 * ((x0 * -25.172523) - 66.88769)) + (((x0 * (x0 * x0)) * -48.072903) + -68.455666),0.16993215144105106,x0*(x0*(-25.172523) - 1*66.88769) + x0*x0*x0*(-48.072903) - 68.455666,PySRFunction(X=>x0*(x0*(-25.172523) - 1*66.88769) + x0*x0*x0*(-48.072903) - 68.455666)
9,19,2.9142834e-11,(((x0 * ((x0 * -25.172531) - 66.88769)) + (x0 * ((x0 * x0) * -48.072906))) - 49.13567) + -19.319992,0.0436775165376719,x0*(x0*(-25.172531) - 1*66.88769) + x0*x0*x0*(-48.072906) - 1*49.13567 - 19.319992,PySRFunction(X=>x0*(x0*(-25.172531) - 1*66.88769) + x0*x0*x0*(-48.072906) - 1*49.13567 - 19.319992)
10,21,2.7711746e-11,((x0 * ((x0 * -25.172522) - 67.88769)) + (x0 - (6.6547036 - (((x0 * x0) * x0) * -48.0729)))) + -61.80096,0.025176342018654648,x0*(x0*(-25.172522) - 1*67.88769) + x0 - (6.6547036 - (-48.0729)*x0*x0*x0) - 61.80096,PySRFunction(X=>x0*(x0*(-25.172522) - 1*67.88769) + x0 - (6.6547036 - (-48.0729)*x0*x0*x0) - 61.80096)
11,27,2.703872e-11,((x0 * ((x0 * -25.172525) - 66.88769)) + (((x0 * (x0 * -24.036528)) * x0) - (6.653616 - ((x0 * (x0 * x0)) * -24.036375)))) + -61.802048,0.004097742309569818,x0*(x0*(-25.172525) - 1*66.88769) + x0*x0*(-24.036528)*x0 - (6.653616 - (-24.036375)*x0*x0*x0) - 61.802048,PySRFunction(X=>x0*(x0*(-25.172525) - 1*66.88769) + x0*x0*(-24.036528)*x0 - (6.653616 - (-24.036375)*x0*x0*x0) - 61.802048)
