,complexity,loss,equation,score,sympy_format,lambda_format
0,1,1124.4038,0.57963413,0.0,0.579634130000000,PySRFunction(X=>0.579634130000000)
1,3,159.94983,x1 * -44.017605,0.9750740075220298,x1*(-44.017605),PySRFunction(X=>x1*(-44.017605))
2,5,156.00743,(x1 * -44.75718) + x3,0.0124782846211744,x1*(-44.75718) + x3,PySRFunction(X=>x1*(-44.75718) + x3)
3,7,33.759113,(x1 * -91.48264) + (x3 * 63.422977),0.7653266193172821,x1*(-91.48264) + x3*63.422977,PySRFunction(X=>x1*(-91.48264) + x3*63.422977)
4,9,33.592224,((x1 * -91.48264) + (x3 * 63.422977)) + 0.4103751,0.002477892035954239,x1*(-91.48264) + x3*63.422977 + 0.4103751,PySRFunction(X=>x1*(-91.48264) + x3*63.422977 + 0.4103751)
5,11,24.88111,((x1 * -91.36768) + (x2 * -4.8920865)) + (x3 * 63.29895),0.15009286529514929,x1*(-91.36768) + x2*(-4.8920865) + x3*63.29895,PySRFunction(X=>x1*(-91.36768) + x2*(-4.8920865) + x3*63.29895)
6,13,0.8098189,(x3 * 63.204285) + ((x2 * -16.162931) + ((x1 * -91.3875) + 8.45757)),1.7125267587920314,x1*(-91.3875) + x2*(-16.162931) + x3*63.204285 + 8.45757,PySRFunction(X=>x1*(-91.3875) + x2*(-16.162931) + x3*63.204285 + 8.45757)
7,17,0.8098188,(x3 * 63.204285) + ((((x2 * -16.162931) + (x1 * -91.36768)) + (x1 * -0.01981074)) + 8.457659),3.0871101610393516e-08,x1*(-91.36768) + x1*(-0.01981074) + x2*(-16.162931) + x3*63.204285 + 8.457659,PySRFunction(X=>x1*(-91.36768) + x1*(-0.01981074) + x2*(-16.162931) + x3*63.204285 + 8.457659)
8,19,0.80972385,((x3 * 63.204285) + (((x1 * -91.36768) + (x2 * -16.162931)) + ((x2 + x1) * -0.01981074))) + 8.457659,5.862766263594737e-05,x1*(-91.36768) + x2*(-16.162931) + x3*63.204285 + (x1 + x2)*(-0.01981074) + 8.457659,PySRFunction(X=>x1*(-91.36768) + x2*(-16.162931) + x3*63.204285 + (x1 + x2)*(-0.01981074) + 8.457659)
9,21,0.80964756,(x3 * 63.204285) + (((x2 * -16.162931) + (x1 * -91.36816)) + (((x2 + x1) * -0.01981074) + (x0 + 7.465522))),4.711087251837598e-05,x0 + x1*(-91.36816) + x2*(-16.162931) + x3*63.204285 + (x1 + x2)*(-0.01981074) + 7.465522,PySRFunction(X=>x0 + x1*(-91.36816) + x2*(-16.162931) + x3*63.204285 + (x1 + x2)*(-0.01981074) + 7.465522)
10,23,0.809647,((x0 + ((x2 * -16.162931) + 7.465522)) + (x3 * 63.204285)) + (((x1 * -91.36816) + 0.00047069712) + ((x2 + x1) * -0.01981074)),3.4582960620131085e-07,x0 + x1*(-91.36816) + x2*(-16.162931) + x3*63.204285 + (x1 + x2)*(-0.01981074) + 0.00047069712 + 7.465522,PySRFunction(X=>x0 + x1*(-91.36816) + x2*(-16.162931) + x3*63.204285 + (x1 + x2)*(-0.01981074) + 0.00047069712 + 7.465522)
11,25,0.8095861,((x0 + 7.465522) + (x2 * -16.162931)) + ((x3 * 63.204285) + ((x1 * -91.36816) + ((((x2 + -0.68064123) + x2) + x1) * -0.01981074))),3.7610397186635795e-05,x0 + x1*(-91.36816) + x2*(-16.162931) + x3*63.204285 + (x1 + x2 + x2 - 0.68064123)*(-0.01981074) + 7.465522,PySRFunction(X=>x0 + x1*(-91.36816) + x2*(-16.162931) + x3*63.204285 + (x1 + x2 + x2 - 0.68064123)*(-0.01981074) + 7.465522)
