Complexity,Loss,Equation
1,1.6171e-8,"2.3300881e-9"
3,1.617089e-8,"-4.018802e-8 * x0"
5,1.6170802e-8,"(x0 * x0) * -5.097864e-9"
7,1.617071e-8,"(x0 * x0) * (x0 * -6.286671e-10)"
8,1.604665e-8,"sin(x0 * (x0 * -2.2158384)) * 1.3954553e-5"
10,1.5830759e-8,"sin((x0 * x0) * -2.2158384) * (x0 * 3.2478192e-6)"
12,1.5651912e-8,"sin(x0 * (x0 * -2.2159808)) * ((x0 * 4.305999e-7) * x0)"
14,1.5501353e-8,"(sin(-2.2159808 * (x0 * x0)) * (x0 * (x0 * 3.8094228e-8))) * x0"
16,1.5408842e-8,"(((sin((x0 * -2.2159808) * x0) * x0) * (x0 * 2.9521665e-9)) * x0) * x0"
18,1.5375418e-8,"(x0 * 6.1718914e-8) * (sin((x0 * (x0 + 0.45453432)) * -2.215501) * ((x0 + -2.2159808) * x0))"
19,1.5193299e-8,"(sin(x0 * (x0 * -2.2159808)) * (((x0 + (sin(x0) * x0)) * 4.5134957e-8) * x0)) * x0"
21,1.505499e-8,"(x0 * 4.446137e-8) * (sin((x0 * x0) * -2.2159808) * ((x0 + (x0 * sin(x0 + 0.53112394))) * x0))"
23,1.4989864e-8,"(x0 * ((sin((x0 * x0) * -2.2159808) * (x0 + ((sin(x0 + 0.53112394) * x0) + -3.0048745))) * 4.8640953e-8)) * x0"
25,1.49544e-8,"((x0 * ((sin((x0 * x0) * -2.2159808) * ((x0 + (sin(x0 + 0.53112394) * x0)) + -3.0048745)) * 4.3136517e-9)) * x0) * x0"
26,1.4941538e-8,"(sin((x0 * x0) * -2.2159808) * (x0 + (sin(2.1176813 + x0) * x0))) * (4.5134957e-8 * ((x0 + (sin(x0) * x0)) * x0))"
