,complexity,loss,equation,score,sympy_format,lambda_format
0,1,1200.4011,-92.57569,0.0,-92.5756900000000,PySRFunction(X=>-92.5756900000000)
1,3,1180.4963,x0 + -92.58845,0.008360403835745598,x0 - 92.58845,PySRFunction(X=>x0 - 92.58845)
2,4,337.76663,-69.40571 / cos(x0),1.25133500902556,-69.40571/cos(x0),PySRFunction(X=>-69.40571/cos(x0))
3,5,273.21005,-74.7055 / sinh(cos(x0)),0.21211429997272685,-74.7055/sinh(cos(x0)),PySRFunction(X=>-74.7055/sinh(cos(x0)))
4,6,122.34596,-67.2163 / cos(x0 + -0.13034016),0.8033881439382391,-67.2163/cos(x0 - 0.13034016),PySRFunction(X=>-67.2163/cos(x0 - 0.13034016))
5,7,69.55119,-72.96291 / sinh(cos(x0 + -0.11727471)),0.5647897411030991,-72.96291/sinh(cos(x0 - 0.11727471)),PySRFunction(X=>-72.96291/sinh(cos(x0 - 0.11727471)))
6,8,5.310184,-38.191128 / (0.283411 ^ abs(x0 + -0.11727471)),2.572436541961641,-38.191128/0.283411**Abs(x0 - 0.11727471),PySRFunction(X=>-38.191128/0.283411**Abs(x0 - 0.11727471))
7,9,2.3836037e-11,(x0 * ((0.2259524 - x0) * 89.12125)) + -48.108944,26.129449007025396,x0*(0.2259524 - x0)*89.12125 - 48.108944,PySRFunction(X=>x0*(0.2259524 - x0)*89.12125 - 48.108944)
8,13,2.1900632e-11,(((0.17065057 - (x0 * -0.24474983)) - x0) * (x0 * 118.00229)) + -48.108944,0.02117077507596309,(-x0 - (-0.24474983)*x0 + 0.17065057)*x0*118.00229 - 48.108944,PySRFunction(X=>(-x0 - (-0.24474983)*x0 + 0.17065057)*x0*118.00229 - 48.108944)
9,19,2.0649168e-11,((12.712448 - ((x0 * -20.137157) - (x0 * (x0 * -31.227327)))) - ((x0 * x0) * 57.89392)) + -60.821392,0.009806744469181996,-57.89392*x0*x0 - (x0*(-20.137157) - (-31.227327)*x0*x0) - 60.821392 + 12.712448,PySRFunction(X=>-57.89392*x0*x0 - (x0*(-20.137157) - (-31.227327)*x0*x0) - 60.821392 + 12.712448)
