,complexity,loss,equation,score,sympy_format,lambda_format
0,1,2.0104136e-07,-6.318403e-7,0.0,-6.31840300000000e-7,PySRFunction(X=>-6.31840300000000E-7)
1,3,5.740212e-08,x1 * 7.1907916e-6,0.6267147107969909,x1*7.1907916e-6,PySRFunction(X=>x1*7.1907916e-6)
2,5,5.6686453e-08,(x0 + x1) * 7.215015e-6,0.006272989208435067,(x0 + x1)*7.215015e-6,PySRFunction(X=>(x0 + x1)*7.215015e-6)
3,7,4.8903246e-09,(x0 * 0.0010560404) + (x1 * 7.173549e-6),1.2251382881863622,x0*0.0010560404 + x1*7.173549e-6,PySRFunction(X=>x0*0.0010560404 + x1*7.173549e-6)
4,9,2.0034694e-09,(x0 * 0.0011065857) + ((x1 * 7.1839963e-6) + 5.4596123e-5),0.44618915197307474,x0*0.0011065857 + x1*7.1839963e-6 + 5.4596123e-5,PySRFunction(X=>x0*0.0011065857 + x1*7.1839963e-6 + 5.4596123e-5)
5,11,1.0014318e-09,(x3 * ((x0 * 4.509235e-6) + 2.4460212e-7)) + (x1 * 7.1678655e-6),0.3467248008769493,x1*7.1678655e-6 + x3*(x0*4.509235e-6 + 2.4460212e-7),PySRFunction(X=>x1*7.1678655e-6 + x3*(x0*4.509235e-6 + 2.4460212e-7))
6,13,9.2227864e-10,((x7 * ((x0 * 0.0038944525) + 0.00018700001)) * x7) + (x1 * 7.1598556e-6),0.04116933222648688,x1*7.1598556e-6 + x7*x7*(x0*0.0038944525 + 0.00018700001),PySRFunction(X=>x1*7.1598556e-6 + x7*x7*(x0*0.0038944525 + 0.00018700001))
7,15,6.4106714e-10,(((x1 * 1.13635e-5) + ((x0 * -0.0020986057) + -0.000103894854)) * x7) + (x1 * 1.3331091e-5),0.18185659822783173,x1*1.3331091e-5 + x7*(x0*(-0.0020986057) + x1*1.13635e-5 - 0.000103894854),PySRFunction(X=>x1*1.3331091e-5 + x7*(x0*(-0.0020986057) + x1*1.13635e-5 - 0.000103894854))
8,17,3.816938e-10,((x7 * (((x0 * 0.0039127134) + (x1 * -9.891852e-6)) + 0.00019309549)) * x7) + (x1 * 1.0104445e-5),0.25925773876442987,x1*1.0104445e-5 + x7*x7*(x0*0.0039127134 + x1*(-9.891852e-6) + 0.00019309549),PySRFunction(X=>x1*1.0104445e-5 + x7*x7*(x0*0.0039127134 + x1*(-9.891852e-6) + 0.00019309549))
9,19,3.8134382e-10,(x7 * (((x0 * 0.003919997) + (((-0.7628654 + x1) * -1.0079522e-5) + 0.00018708842)) * x7)) + (x1 * 1.0146096e-5),0.00045866680143819054,x1*1.0146096e-5 + x7*x7*(x0*0.003919997 + (x1 - 0.7628654)*(-1.0079522e-5) + 0.00018708842),PySRFunction(X=>x1*1.0146096e-5 + x7*x7*(x0*0.003919997 + (x1 - 0.7628654)*(-1.0079522e-5) + 0.00018708842))
