Complexity,Loss,Equation
1,0.042401467,"-0.6628477"
3,0.009042475,"x0 * -0.010263127"
5,0.00214792,"(x0 * -0.0074430765) + -0.20637527"
7,0.0003201322,"((x0 * 7.5515134e-5) + -0.016255932) * x0"
9,1.9290972e-5,"(x0 * ((x0 * 5.8012673e-5) + -0.013924349)) + -0.06932047"
11,1.9212157e-5,"((x0 + 4.8716288) * -0.013972149) + ((x0 * x0) * 5.845798e-5)"
13,5.2399196e-7,"(((((x0 * -2.1549597e-7) + 9.332863e-5) * x0) + -0.0155077195) * x0) + -0.053624693"
15,2.4786908e-7,"(((x0 * -2.3179378e-7) + 9.630121e-5) * (x0 * x0)) + ((x0 * -0.015664583) + -0.051668037)"
17,2.1697014e-7,"((x0 * -0.015714558) + (((x0 * -1.198708e-7) + 4.8762286e-5) * (x0 * (x0 + x0)))) + -0.051275402"
19,2.1635189e-7,"((x0 * -0.015714558) + -0.051275402) + (((((x0 * -1.198708e-7) + 4.8762286e-5) * x0) + -1.198708e-7) * (x0 + x0))"
21,2.1463309e-7,"(x0 * -0.015476402) + ((((x0 * 0.00011022646) + -0.044382304) * (((x0 + -2.593192) * -0.0010948715) * (x0 + x0))) + -0.05117544)"
23,2.1451615e-7,"((x0 + -0.00096555764) * -0.015476402) + ((((x0 + x0) * (x0 + -2.5941577)) * (((x0 * 0.00011022646) + -0.044382304) * -0.0010948715)) + -0.05117544)"
25,2.0921613e-7,"((x0 + (x0 * (x0 * 0.00045031737))) * ((-0.0010846147 * ((x0 * 0.00011922324) + -0.04421706)) * (x0 + x0))) + ((x0 * -0.015680542) + -0.051374707)"
27,2.0887583e-7,"(-0.051374707 + (x0 * -0.015680542)) + ((((x0 + -0.015680475) * 0.00011922324) + -0.04421706) * ((((x0 * (x0 * 0.00045031737)) + x0) * -0.0010846147) * (x0 + x0)))"
29,2.08865e-7,"(x0 * -0.015680542) + (((((((x0 + -0.015680475) * x0) * 0.00045031737) + x0) * ((((x0 + -0.015680475) * 0.00011922324) + -0.04421706) * -0.0010846147)) * (x0 + x0)) + -0.051374707)"
