num_terms_removed,MSE,actual_eqn,removed_terms,full_eqn
0,6.8793534815096894e-09,1.99761366558099e-10*dx**2*x - 1.59711145595109e-10*dx**2 - 5.376747e-7*dx*x + 3.1422392e-6*dx + 0.002769519*x + 0.00014060138,[],1.99761366558099e-10*dx**2*x - 1.59711145595109e-10*dx**2 - 5.376747e-7*dx*x + 3.1422392e-6*dx + 0.002769519*x + 0.00014060138
1,1.727784173608614e-08,-1.59711145595109e-10*dx**2 - 5.376747e-7*dx*x + 3.1422392e-6*dx + 0.002769519*x + 0.00014060138,[dx**2*x],1.99761366558099e-10*dx**2*x - 1.59711145595109e-10*dx**2 - 5.376747e-7*dx*x + 3.1422392e-6*dx + 0.002769519*x + 0.00014060138
2,4.380639461021873e-07,-5.376747e-7*dx*x + 3.1422392e-6*dx + 0.002769519*x + 0.00014060138,"[dx**2*x, dx**2]",1.99761366558099e-10*dx**2*x - 1.59711145595109e-10*dx**2 - 5.376747e-7*dx*x + 3.1422392e-6*dx + 0.002769519*x + 0.00014060138
3,4.4708604234410915e-06,3.1422392e-6*dx + 0.002769519*x + 0.00014060138,"[dx**2*x, dx**2, dx*x]",1.99761366558099e-10*dx**2*x - 1.59711145595109e-10*dx**2 - 5.376747e-7*dx*x + 3.1422392e-6*dx + 0.002769519*x + 0.00014060138
