Complexity,Loss,Equation
1,2092.1584,"-53.656933"
3,2032.7314,"-53.774246 - x0"
4,120.83188,"sinh(-4.5293684 - x0)"
5,63.13896,"sinh(-4.436313 - sinh(x0))"
6,19.326189,"sinh((-2.9604712 - x0) * 1.4254681)"
8,17.927355,"sinh(-4.0979967 - (x0 * 1.5313572)) - 3.5999923"
9,1.5887963e-11,"(x0 * ((x0 * -48.09384) - 60.371273)) + -30.030966"
11,1.2956662e-11,"(x0 * (x0 * -48.09384)) + (-30.030966 - (x0 * 60.371273))"
13,1.2320015e-11,"(x0 * (x0 * -48.09384)) + (-25.183409 - ((x0 * 60.371273) + 4.847557))"
15,1.1704288e-11,"((x0 * -2.4888994e-5) + ((x0 * -48.09384) * x0)) - ((x0 * 60.37125) + 30.030966)"
