Complexity,Loss,Equation
1,0.04240146,"-0.6628847"
3,0.009042475,"x0 * -0.010263127"
5,0.002149137,"(x0 + 27.218828) * -0.0074826283"
7,0.0003199667,"x0 * ((x0 * 7.5463046e-5) + -0.016257772)"
9,1.9099689e-5,"(x0 * ((x0 * 5.851824e-5) + -0.013987396)) + -0.06764361"
13,2.1583443e-7,"(((x0 * ((x0 * -2.416527e-7) + 9.7845965e-5)) + -0.015728185) * x0) + -0.05122255"
15,2.1531842e-7,"(x0 * -0.015728185) + (-0.05122255 + (x0 * (x0 * ((x0 * -2.4169734e-7) + 9.7845965e-5))))"
17,2.1481257e-7,"(((x0 * x0) * ((x0 * 3.81964e-5) + -0.015453981)) * -0.0063368846) + ((x0 * -0.015734052) + -0.051099695)"
19,2.146624e-7,"(x0 * -0.015734052) + (((((x0 * 3.8196467e-5) + -0.015453981) * -0.0063368846) * (x0 * (x0 + -0.0034920913))) + -0.051099695)"
21,2.14617e-7,"(((((x0 * 3.81964e-5) + -0.015453981) * -0.0063368846) * x0) * ((x0 * -3.392092e-5) + x0)) + ((x0 * -0.015734052) + -0.051099695)"
23,2.1459684e-7,"((((x0 * 3.81964e-5) + -0.015453981) * (((((x0 + 0.8601922) * -3.392092e-5) + x0) * -0.0063368846) * x0)) + -0.051099695) + (x0 * -0.015734052)"
25,2.1450127e-7,"((x0 * -0.026578952) + (((x0 + 0.0039405446) * ((((x0 * x0) * 1.6945436e-5) + ((x0 * -0.006864284) + -0.09463106)) * -0.022182109)) + -0.079589896)) * 0.6425937"
27,2.1449166e-7,"(((x0 * -0.026578952) + (((x0 + 0.0039405446) * (((((x0 * x0) + -0.011098954) * 1.6945436e-5) + (x0 * -0.006864284)) + -0.09463106)) * -0.022182109)) + -0.079589896) * 0.6425937"
